Complexity,Loss,Equation
1,170.06375,"x0"
2,50.868057,"exp(x0)"
4,9.191126,"exp(x0) * x0"
5,1.4226577,"exp(x0) + exp(x0)"
7,1.0390278,"exp(x0) / cos(x0 / x0)"
8,0.06584033,"((x0 ^ x0) + x0) + exp(x0)"
11,0.035755947,"sin(x0) + exp(x0 / 0.78924567)"
12,0.026827466,"exp(x0) + exp(log(x0) * 2.7161617)"
13,0.0005982357,"x0 + ((x0 * (0.99657774 + x0)) * x0)"
15,0.00010212808,"((x0 * (1.3020178 + x0)) * x0) + sin(sin(x0))"
19,4.328267e-5,"(x0 + ((x0 ^ x0) + (x0 * 8.231326))) + -8.619206"
20,3.774726e-5,"(log(x0) + ((x0 ^ x0) + (x0 * 8.744428))) + -8.322348"
