Model,MSE_Train,NMSE_Train
Model_1,275.6285574298954,15.307529780129284
Model_2,85.89518648613854,4.7703443263158505
Model_3,11.246070207571174,0.6245708217502308
Model_4,0.32526767621934743,0.01806432790081087
Model_5,0.242616904034679,0.01347416798282311
Model_6,0.014604664531987714,0.0008110964238858357
Model_7,0.005288662342099593,0.0002937154156072112
Model_8,0.004851127826811878,0.0002694161460211683
Model_9,0.004806053245390238,0.00026691284772772456
Model_10,0.004398121159337747,0.0002442576025174854
Model_11,0.0018669403035364246,0.0001036839018445182
Model_12,0.0013161495630473836,7.309474322730963e-05
Model_13,0.00027380367979600403,1.5206181904617549e-05
