Complexity,Loss,Equation
2,0.5198920305911082,"sin(x0)"
4,0.4486666705195346,"cos(x0) + 1.223674654266366"
5,0.42515340943828384,"cos(cos(x1 ^ 1.4755062556925223))"
6,0.11675891649697333,"sin(x1 * x1) + 0.9387632786446134"
7,8.78288887939471e-9,"sin(x1 * x1) + sin(x0)"
9,8.782521508487824e-9,"(sin(x1 * x1) + sin(x0)) - 6.06111316628008e-7"
11,8.775859483875145e-9,"(sin(x0) + sin(x1 * x1)) + (6.06111316628008e-7 ^ x0)"
12,8.616905221431512e-9,"(sin(x0) + sin(x1 * x1)) + (6.06111316628008e-7 / cos(x1))"
13,8.036447512587936e-9,"(sin(x0) + sin(x1 * x1)) + ((-0.010119804418383732 * -0.010119804418383732) ^ x0)"
15,6.7491701566373835e-9,"(sin(x0) + sin(x1 * x1)) - (sin(6.06111316628008e-7) / (sin(x1) - 0.46664122665876523))"
