Complexity,Loss,Equation
1,0.3671639143711549,"2.795964405024865"
3,0.005768327660400246,"x0 + 0.6637082336395638"
5,0.001198600842996012,"(x0 ^ 0.8248119720479057) / 0.6637082336395638"
6,0.0011306019287576448,"(x0 / sin(0.6587579030480013)) ^ 0.8308208220773661"
7,0.0006245021772201243,"((x0 / 0.41470069928113357) ^ 0.7197287962652139) - 0.4206619262056326"
8,2.0795863123315875e-5,"(sin(x0) + (x0 ^ 1.4194738374307287)) * 0.7555693126958367"
9,6.225444971229477e-6,"(((x0 * -0.1665444341636502) - -1.8104359146114088) * x0) + -0.24775163375948306"
10,3.426506008751013e-6,"(0.4113847266315916 * sin(x0)) + ((1.299594980648234 * x0) - 0.26421921386169195)"
11,9.974440440529983e-7,"((1.2965275693372371 * x0) - 0.25829870525979526) + sin(0.4215509474453037 * sin(x0))"
15,1.554085935320417e-7,"((sin(x0) / 1.9732799745003442) + (x0 ^ 1.184773692508828)) - (0.02550339972092919 / sin(x0 + -0.31318185733369436))"
16,1.5536624156595805e-7,"((sin(x0) / 1.9732799745003442) + (x0 ^ 1.184773692508828)) - (sin(0.02550339972092919) / sin(x0 + -0.31318185733369436))"
17,1.5530502197915672e-7,"((sin(x0) / 1.9732799745003442) + ((x0 + 3.896715835933706e-6) ^ 1.184773692508828)) - (0.02550339972092919 / sin(x0 + -0.31318185733369436))"
18,1.5529869816319388e-7,"((sin(x0) / 1.9732799745003442) + ((x0 + 3.896715835933706e-6) ^ 1.184773692508828)) - (sin(0.02550339972092919) / sin(x0 + -0.31318185733369436))"
