complexity,loss,score,equation,sympy_format,lambda_format
1,3885.7756,0.0,x0,x0,PySRFunction(X=>x0)
2,2772.6572,0.3375164651694072,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
4,1094.144,0.46491690798506047,exp(x0) * x0,x0*exp(x0),PySRFunction(X=>x0*exp(x0))
5,532.8285,0.7195279925899402,(x0 + x0) ^ x0,(x0 + x0)**x0,PySRFunction(X=>(x0 + x0)**x0)
6,2.857276,5.228330885373647,exp(x0) * (x0 + x0),(x0 + x0)*exp(x0),PySRFunction(X=>(x0 + x0)*exp(x0))
8,1.5191252,0.31586704027468876,(exp(x0) * (x0 + x0)) + x0,x0 + (x0 + x0)*exp(x0),PySRFunction(X=>x0 + (x0 + x0)*exp(x0))
9,1.015789,0.4024689924405069,log(x0) + ((x0 + x0) * exp(x0)),2*x0*exp(x0) + log(x0),PySRFunction(X=>2*x0*exp(x0) + log(x0))
10,0.4454057,0.8244353771783977,(exp(x0) + (exp(x0) - cos(x0))) * x0,x0*(exp(x0) + exp(x0) - cos(x0)),PySRFunction(X=>x0*(exp(x0) + exp(x0) - cos(x0)))
11,0.3597352,0.2136173469859028,x0 * ((exp(x0) + exp(x0)) - sin(cos(x0))),x0*(exp(x0) + exp(x0) - sin(cos(x0))),PySRFunction(X=>x0*(exp(x0) + exp(x0) - sin(cos(x0))))
12,0.2907067,0.21305335012603285,(exp(x0) * (x0 + x0)) + exp(cos(x0 * x0)),(x0 + x0)*exp(x0) + exp(cos(x0*x0)),PySRFunction(X=>(x0 + x0)*exp(x0) + exp(cos(x0*x0)))
13,0.01349979,3.0696407253470115,(x0 + (x0 / x0)) * (((x0 * x0) * x0) + x0),(x0 + x0/x0)*(x0*x0*x0 + x0),PySRFunction(X=>(x0 + x0/x0)*(x0*x0*x0 + x0))
16,0.010752214,0.0758541476371012,x0 * ((exp(x0) + exp(x0)) - sin(1.8327007 ^ x0)),x0*(exp(x0) + exp(x0) - sin(1.8327007**x0)),PySRFunction(X=>x0*(exp(x0) + exp(x0) - sin(1.8327007**x0)))
17,0.003390953,1.1540006840273125,(x0 + x0) + ((x0 - -1.2365671) * ((x0 * x0) * x0)),x0*x0*x0*(x0 - 1*(-1.2365671)) + x0 + x0,PySRFunction(X=>x0*x0*x0*(x0 - 1*(-1.2365671)) + x0 + x0)
20,0.00019576878,0.9506440042816506,(cos(x0 / x0) + x0) * (((x0 * x0) * (x0 + 0.43953577)) + x0),(x0 + cos(x0/x0))*(x0*x0*(x0 + 0.43953577) + x0),PySRFunction(X=>(x0 + cos(x0/x0))*(x0*x0*(x0 + 0.43953577) + x0))
