0,1,2,3
178.4327039370846,46.487175993776496,24.561315987368523,100.48817178579732
164.00794679137414,39.694190444402736,19.5144819072101,90.25819049300065
161.5305628774536,43.05685366052872,22.86072938985172,92.202990322416
94.0562519423261,25.87651306353775,18.599295007780125,47.62026498011946
38.953607252024,22.902964263622287,12.47320384290448,39.69586421494165
41.052945210303335,5.334548256707677,0.06502626481067608,20.09881378701749
1.9745705312335247,4.821522461004854,7.115767352357583,0.40745502960878355
0.05678779363589115,0.08200619561397104,0.10371173034601355,0.12398482822409562
0.05678779363586273,0.08200619561397815,0.10371173034601355,0.12398482822409562
0.06362050936894548,0.06278608608578651,0.12027969042129882,0.11285945922540463
0.06361915596278322,0.06278743949195587,0.12027833701514012,0.11286081263156689
0.09108526604856593,0.06152521738271588,0.10333622642226459,0.08929581008463572
0.006377875605465988,0.016910819519139864,0.0998410078642209,0.012748356724301857
0.048956631305202336,0.03392777400599556,0.06364671253182408,0.02830895594073013
0.0368554000133372,0.01669663608208083,0.020529838437628456,0.021986957239420235
0.006647671839658642,0.008899094926071882,0.015422374607013012,0.013853372994987012
