gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals
-0.35178770669799125,-1.0307354560587811,1.205217652750069,0.9913177296848223,1.6931518092296711,0.5966311978072593,-0.5261017751758764,-1.084440642729065e-06,1.0889581182010972e-06,1.1398019814040008e-06,1.1352845059319685e-06,1.0631527330010226e-06,1.0586352575289903e-06,1.8592074966935506e-06,1.8546900212215183e-06,1.1431320162545002e-06,1.1386145407824679e-06,1.1398019814040008e-06,1.1352845059319685e-06,1.143098914749882e-06,1.1385814392778498e-06,1.143192932401781e-06,1.1386754569297488e-06,1.267972591920443e-06,1.2634551164484106e-06,1.1431145948444456e-06,1.1385971193724133e-06,1.1398019857769e-06,1.1352845103048678e-06,-3.094030250415565e-07,3.139205005135888e-07,1.1542630451427098e-06,1.1497455696706775e-06,1.1408675774113357e-06,1.1363501019393034e-06,2.7759142501160596e-07,2.7307394953957367e-07,1.0200616214220306e-06,1.0155441459499983e-06,1.1565963030447798e-06,1.1520788275727475e-06,1.0571167330880705e-06,1.0525992576160382e-06,2.2464046385912314e-07,2.2012298838709086e-07,3.387383254056875e-08,2.9356357068536466e-08,7.393466171243994e-08,6.941718624040765e-08
-0.596375891590248,-0.7151627200004448,-0.9496795267921254,-1.3504560092661984,0.07181222276988239,-0.8393267096219909,1.3659920921558855,-4.0346054601333067e-07,4.490961491047971e-06,1.1398019814040008e-06,2.9476989636306392e-06,1.0631527330010226e-06,3.0243482120336174e-06,2.2616226101632607e-06,1.8258783348713794e-06,1.5903163226077855e-06,2.4971846224268545e-06,1.250375407351889e-06,2.837125537682751e-06,1.5729340149532351e-06,2.5145669300814047e-06,2.163154654562727e-06,1.924346290471913e-06,2.1176548183490943e-06,1.9698461266855457e-06,1.7554154883973127e-06,2.3320854566373273e-06,2.5158494119554103e-06,1.5716515330792297e-06,2.840903938481911e-06,1.2465970065527292e-06,1.922483330684088e-06,2.165017614350552e-06,2.3208689749273956e-06,1.7666319701072444e-06,2.423356488163988e-06,1.6641444568706518e-06,3.948617691668585e-06,1.3888325336605522e-07,3.281968799303834e-06,8.055321457308058e-07,3.6727424444998835e-06,4.147585005347565e-07,1.992008170940993e-06,2.095492774093647e-06,2.4061634919101277e-06,1.6813374531245123e-06,3.7671797537223046e-06,3.203211913123354e-07
-0.5709007133949839,0.07766773886145208,1.6932158119771041,1.4623958229847298,0.9325113970440392,-1.3924980035143473,-0.5252491155814495,1.307402595392995e-06,1.3010451504092395e-06,1.1398019814040008e-06,1.1334445364202452e-06,1.0631527330010226e-06,1.056795288017267e-06,2.2243503567625733e-06,2.217992911778818e-06,1.2445749051350525e-06,1.238217460151297e-06,1.1398058831314118e-06,1.1334484381476562e-06,1.2329680589150212e-06,1.2266106139312656e-06,1.2684110823678471e-06,1.2620536373840915e-06,1.57853595763156e-06,1.5721785126478044e-06,1.24342575478059e-06,1.2370683097968345e-06,1.3190833085583165e-06,1.312725863574561e-06,1.6196605466486116e-06,1.613303101664856e-06,1.3044672697441338e-06,1.2981098247603783e-06,1.2548970026554228e-06,1.2485395576716673e-06,1.2024921056360042e-06,1.1961346606522486e-06,8.180861464059351e-07,8.117287014221796e-07,1.015545092520524e-06,1.0091876475367684e-06,8.858032077294217e-07,8.794457627456662e-07,7.095796452792222e-07,7.032222002954666e-07,8.481052421593734e-07,8.417477971756179e-07,4.688116849717701e-07,4.6245423998801453e-07
-0.31058419640032153,0.422310889714158,-1.3266512889547166,-0.9178483625325697,1.494007291629085,-0.6071310116295516,-0.5261132222420142,2.051114264314564e-06,2.0466214906729336e-06,1.1398019814040008e-06,1.1353092077623705e-06,1.0631527330010226e-06,1.0586599593593923e-06,1.782014935036333e-06,1.7775221613947027e-06,1.1477284042834108e-06,1.1432356306417805e-06,1.1398019814040008e-06,1.1353092077623705e-06,1.147549007115551e-06,1.1430562334739207e-06,1.1480474276917697e-06,1.1435546540501395e-06,1.274320478191561e-06,1.2698277045499307e-06,1.1476304827957032e-06,1.143137709154073e-06,1.139801981565888e-06,1.1353092079242578e-06,-3.9508409977298687e-07,3.9957687341461714e-07,1.1551116884820433e-06,1.150618914840413e-06,1.1422610373878088e-06,1.1377682637461785e-06,2.499923931467212e-07,2.4549961950509095e-07,1.1225356066601957e-06,1.1180428330185655e-06,1.205313993647888e-06,1.2008212200062578e-06,1.1280093625195075e-06,1.1235165888778772e-06,2.2361418866869606e-07,2.191214150270658e-07,2.5670306124032612e-08,2.117753248240234e-08,1.420992273390958e-07,1.3760645369746553e-07
-0.5961860135108589,0.2272445465183588,0.41639090282557323,0.7362110593507248,0.4350887486854434,0.5792702941599688,-0.5135797427924382,1.6301770854104144e-06,1.5986380904938921e-06,1.1398019814040008e-06,1.1082629864874785e-06,1.0631527330010226e-06,1.0316137380845003e-06,2.2613488144367074e-06,2.2298098195201853e-06,1.4422740987763934e-06,1.410735103859871e-06,1.155120524315188e-06,1.1235815293986657e-06,1.3998188410095511e-06,1.3682798460930288e-06,1.644883337164679e-06,1.6133443422481567e-06,1.8597697183176734e-06,1.828230723401151e-06,1.4738937464879686e-06,1.4423547515714464e-06,2.495104868743058e-06,2.4635658738265354e-06,2.827632965854466e-06,2.7960939709379435e-06,1.680007509309862e-06,1.6484685143933398e-06,1.8700492979078953e-06,1.838510302991373e-06,2.4045949646227765e-06,2.3730559697062544e-06,1.409665800311594e-06,1.3781268053950718e-06,1.5395946390283394e-06,1.508055644111817e-06,1.3826574124077346e-06,1.3511184174912123e-06,1.616397676563627e-06,1.5848586816471048e-06,2.05022725236061e-06,2.0186882574440874e-06,1.5215898837261326e-06,1.4900508888096103e-06
-0.5475479245788186,-0.876563302018387,-0.35472936459484705,0.19780768221136644,1.1921727607225303,-1.4041816644282497,-0.5181592615342065,-7.517497718995498e-07,7.73406540757404e-07,1.1398019814040008e-06,1.1181452125461466e-06,1.0631527330010226e-06,1.0414959641431683e-06,2.189227899726175e-06,2.167571130868321e-06,1.1856621127832077e-06,1.1640053439253534e-06,1.1398019814062058e-06,1.1181452125483516e-06,1.182597604038392e-06,1.1609408351805378e-06,1.1909189513942186e-06,1.1692621825363643e-06,1.4694164854678682e-06,1.447759716610014e-06,1.1849215734603674e-06,1.1632648046025131e-06,1.1674826179437245e-06,1.1458258490858703e-06,1.026514579095473e-06,1.0048578102376187e-06,1.2267575051283886e-06,1.2051007362705343e-06,1.1752276137440391e-06,1.1535708448861849e-06,8.375755713364517e-07,8.159188024785974e-07,1.0095579701442822e-06,9.87901201286428e-07,1.2742845061982016e-06,1.2526277373403474e-06,1.041118230256953e-06,1.0194614613990988e-06,4.808096176161225e-07,4.591528487582683e-07,4.970223334580509e-07,4.753655646001967e-07,4.589288213428065e-07,4.372720524849523e-07
-0.49500679062777253,1.6385805298897598,-0.09995604065632945,-0.058286406249204045,-1.3881755774334585,-1.7567802826830978,1.809850520634215,4.6757244494164955e-06,3.6958660091631465e-07,1.1398019814040008e-06,3.905509068928809e-06,1.0631527330010226e-06,3.982158317331787e-06,2.1068576110324166e-06,2.9384534393003936e-06,1.539631652514573e-06,3.505679397818237e-06,2.3285230243263172e-06,2.716788026006493e-06,2.931257885452998e-06,2.114053164879812e-06,3.122012385661617e-06,1.9232986646711932e-06,2.9425732694231657e-06,2.1027377809096444e-06,2.956634059004517e-06,2.088676991328293e-06,1.1402157048268243e-06,3.905095345505986e-06,3.3961000000468797e-07,4.705701050328122e-06,1.8113159395929216e-06,3.2339951107398885e-06,1.5580684481872568e-06,3.4872426021455533e-06,5.150657133962199e-07,4.53024533693659e-06,1.764515459321004e-06,3.280795591011806e-06,1.5079276572889918e-06,3.5373833930438183e-06,1.5937570928821305e-06,3.45155395745068e-06,9.382795794356474e-07,4.107031470897163e-06,9.159339718473617e-07,4.129377078485448e-06,7.540193847685252e-07,4.2912916655642845e-06
-0.06634296353661698,0.4189209567874021,-0.37947042913916346,-0.6827376257035084,1.715388079325392,1.0961243657050554,-0.52698736150554,2.0437990669335858e-06,2.041192614168892e-06,1.1398019814040008e-06,1.1371955286393072e-06,1.0631527330010226e-06,1.060546280236329e-06,1.2826571165596022e-06,1.2800506637949086e-06,1.1403572968390389e-06,1.1377508440743453e-06,1.1398019814040008e-06,1.1371955286393072e-06,1.1403533844825924e-06,1.1377469317178988e-06,1.1403658482868108e-06,1.1377593955221172e-06,1.1624167696347237e-06,1.1598103168700301e-06,1.1403538244884493e-06,1.1377473717237557e-06,1.1398019814040008e-06,1.1371955286393072e-06,-6.551785549363882e-07,6.577850077010818e-07,1.146674419132801e-06,1.1440679663681074e-06,1.1402543663090213e-06,1.1376479135443277e-06,1.7073925455751221e-07,1.681328017928186e-07,1.1003835085136621e-06,1.0977770557489685e-06,1.1770631415548734e-06,1.1744566887901798e-06,1.1144585996237637e-06,1.11185214685907e-06,2.0197801975436715e-07,1.9937156698967354e-07,-3.88362668645803e-08,4.14427196292739e-08,6.513680572766506e-08,6.253035296297145e-08
0.483176304852556,-0.32454227132315866,0.49017279091418703,-1.5065191569908556,0.7318835658732115,-1.0831418439396703,-0.4300794895301148,4.394663628252979e-07,2.2774066593762087e-07,1.1398019814040008e-06,9.280762845163238e-07,1.0631527330010226e-06,8.514270361133455e-07,2.2361678016544762e-07,1.1891083277770579e-08,9.962751189582796e-07,7.845494220706025e-07,1.140836686805174e-06,9.291109899174971e-07,1.0033785162907127e-06,7.916528194030357e-07,9.76902295789259e-07,7.65176598901582e-07,8.331540428552551e-07,6.21428345967578e-07,1.019615014435747e-06,8.078893175480699e-07,1.1398019814040008e-06,9.280762845163238e-07,-8.309632463527774e-07,1.0426889432404544e-06,1.1490374963691677e-06,9.373117994814906e-07,1.1471371836219457e-06,9.354114867342686e-07,1.2072682201570194e-07,9.09988748719751e-08,1.1324296629194102e-06,9.207039660317332e-07,1.1536164718185243e-06,9.418907749308473e-07,1.1357120793343896e-06,9.239863824467126e-07,1.8526578633306726e-07,2.6459910554609782e-08,-5.60108319548869e-08,2.6773652884256394e-07,6.325297179712986e-08,1.4847272509054718e-07
2.928344505084243,-0.227466906583316,-0.5201081612020948,1.6698892542036603,-0.6973982466870658,-1.5565140757833589,-0.5281208647988982,6.489470426044057e-07,6.48786597032792e-07,1.1398019814040008e-06,1.1396415358323872e-06,1.0631527330010226e-06,1.062992287429409e-06,7.390533819836044e-07,7.388929364119908e-07,-1.5576523836654597e-06,1.5578128292370733e-06,1.193827085744722e-06,1.1936666401731083e-06,-5.738827719170881e-07,5.740432174887017e-07,-4.106402580075715e-07,4.108007035791851e-07,-3.420920675675807e-07,3.422525131391943e-07,4.264592350531345e-08,4.248547793369983e-08,1.1398019814040008e-06,1.1396415358323872e-06,-9.58799207389147e-07,9.589596529607607e-07,1.1518036908254046e-06,1.151643245253791e-06,1.1508514096745947e-06,1.150690964102981e-06,8.600369428676847e-08,8.584324871515485e-08,2.3714580899376e-06,2.371297644365986e-06,1.1706537963725606e-06,1.170493350800947e-06,1.3604175837528804e-06,1.3602571381812668e-06,1.1888789089798129e-07,1.1872744532636767e-07,-7.891699723421258e-08,7.90774428058262e-08,7.116455294726787e-09,6.956009723113171e-09
-0.024530948800524893,-0.4547464196342788,-1.6848136779422191,1.208655270886932,-0.5227238742886056,1.610855055335019,-0.5281935188153931,1.5849648368686166e-07,1.5849281952734825e-07,1.1398019814040008e-06,1.1397983172444874e-06,1.0631527330010226e-06,1.0631490688415092e-06,1.1927219647419173e-06,1.192718300582404e-06,1.1625021276852489e-06,1.1624984635257355e-06,1.4977860317280097e-06,1.4977823675684963e-06,1.1692695056672972e-06,1.1692658415077838e-06,1.18421866713966e-06,1.1842150029801465e-06,1.1774419241133677e-06,1.1774382599538543e-06,1.1696288584545084e-06,1.169625194294995e-06,1.1398019814040008e-06,1.1397983172444874e-06,-6.793863983089555e-07,6.793900624684689e-07,1.1997231114723486e-06,1.1997194473128352e-06,1.2000978402219207e-06,1.2000941760624073e-06,1.6368937205564837e-07,1.6368570789613497e-07,1.2216329358569092e-06,1.2216292716973958e-06,1.1761023257099958e-06,1.1760986615504824e-06,1.191872997973881e-06,1.1918693338143676e-06,2.0671953057674196e-07,2.0671586641722855e-07,4.982157925396797e-08,4.981791509445456e-08,6.897766560431002e-08,6.897400144479661e-08
-0.1413769283615799,-0.9241116721165605,-1.635699886024803,-1.3355585625151818,1.5193865498987913,-1.0887695281698422,-0.5273680634793637,-8.543552570012291e-07,8.561401861127943e-07,1.1398019814040008e-06,1.1380170522924356e-06,1.0631527330010226e-06,1.0613678038894573e-06,1.4419991622197384e-06,1.4402142331081732e-06,1.1430144008910277e-06,1.1412294717794624e-06,1.1398019814040008e-06,1.1380170522924356e-06,1.1429567920118187e-06,1.1411718629002535e-06,1.1431261075552088e-06,1.1413411784436435e-06,1.1977353761045385e-06,1.1959504469929732e-06,1.1429703378900345e-06,1.1411854087784692e-06,1.139801981404001e-06,1.1380170522924358e-06,-6.017836389031881e-07,6.035685680147533e-07,1.1494688150635014e-06,1.1476838859519362e-06,1.1412115038824881e-06,1.139426574770923e-06,1.8647923702383265e-07,1.846943079122674e-07,1.1185772694542047e-06,1.1167923403426394e-06,1.1856355196064567e-06,1.1838505904948914e-06,1.1259028956812859e-06,1.1241179665697206e-06,2.057713343300739e-07,2.0398640521850866e-07,-2.169874581661932e-08,2.3483674928184562e-08,1.05066215061862e-07,1.0328128595029676e-07
-0.6063577203608939,0.6356560849121112,-1.5157456207200881,-0.9918948326728002,0.07693181754356947,-1.4979856504276747,2.1033049997902995,2.5114957075102224e-06,3.1670660541908675e-06,1.1398019814040008e-06,4.538759780297089e-06,1.0631527330010226e-06,4.615409028700068e-06,2.275931369816651e-06,3.402630391884439e-06,1.5960878139831677e-06,4.082473947717922e-06,1.2481842328554696e-06,4.43037752884562e-06,1.5772367991568102e-06,4.101324962544279e-06,2.1797061210146877e-06,3.498855640686402e-06,2.1374076264590254e-06,3.5411541352420645e-06,1.7650702988343485e-06,3.913491462866741e-06,4.197803213592794e-06,1.480758548108296e-06,3.696102144163117e-06,1.9824596175379727e-06,2.428429710798608e-06,3.250132050902482e-06,3.6710029653011966e-06,2.0075587963998932e-06,4.145021063316717e-06,1.5335406983843732e-06,4.891090927411823e-06,7.874708342892672e-07,5.405137310629568e-06,2.734244510715214e-07,5.265409738615239e-06,4.1315202308585086e-07,3.072526791613429e-06,2.606034970087661e-06,3.6757379370876515e-06,2.0028238246134383e-06,5.7122400846269715e-06,3.367832292588168e-08
-0.51238262596094,0.5471278997574195,0.8331085565570883,-0.13873691190705864,-0.6777061319677357,1.7480149093548363,-0.5215775041526692,2.3204591406581163e-06,2.30617865917538e-06,1.1398019814040008e-06,1.1255214999212646e-06,1.0631527330010226e-06,1.0488722515182864e-06,2.1346110601262576e-06,2.1203305786435214e-06,1.6124550160390684e-06,1.5981745345563323e-06,1.7195218084116344e-06,1.7052413269288982e-06,1.981036163745343e-06,1.966755682262607e-06,2.8635588073287337e-06,2.8492783258459975e-06,2.4665149742782786e-06,2.4522344927955424e-06,2.313931702771325e-06,2.299651221288589e-06,1.141463129915336e-06,1.1271826484325998e-06,5.093127037138143e-07,4.950322222310781e-07,1.522292579608351e-06,1.5080120981256148e-06,1.5175760465280888e-06,1.5032955650453527e-06,5.868712090709137e-07,5.725907275881775e-07,1.6643953852234297e-06,1.6501149037406935e-06,1.4573209134235113e-06,1.4430404319407752e-06,1.5249656231913332e-06,1.510685141708597e-06,7.930234081926238e-07,7.787429267098876e-07,7.788503597162282e-07,7.64569878233492e-07,6.950467850492976e-07,6.807663035665614e-07
-0.10450241852265806,-0.9777600784493894,-0.23282006278523043,-0.11623291947532664,-0.5947974466425818,0.49556178995838057,-0.5281628635145104,-9.701241202734393e-07,9.701939360594232e-07,1.1398019814040008e-06,1.1397321656180168e-06,1.0631527330010226e-06,1.0630829172150386e-06,1.3641263151983108e-06,1.3640564994123268e-06,1.2365467340505823e-06,1.2364769182645983e-06,1.5444022147752962e-06,1.5443323989893122e-06,1.2745138684858638e-06,1.2744440526998798e-06,1.3486090925696197e-06,1.3485392767836358e-06,1.3152708479715141e-06,1.3152010321855301e-06,1.2816903466701772e-06,1.2816205308841932e-06,1.1398019814040008e-06,1.1397321656180168e-06,-6.298548062185094e-07,6.299246220044934e-07,1.214160923729971e-06,1.214091107943987e-06,1.2124788968428794e-06,1.2124090810568955e-06,1.7817142241330203e-07,1.7810160662731804e-07,1.2414695451676721e-06,1.2413997293816881e-06,1.18576963489235e-06,1.185699819106366e-06,1.2057821176064805e-06,1.2057123018204965e-06,2.2579158243501387e-07,2.2572176664902988e-07,7.928577779738707e-08,7.921596201140308e-08,1.3649478101809083e-07,1.3642496523210684e-07
0.15490219295339597,-0.3145021142095615,0.05719519464951583,0.5084098586599547,-0.5736938887907749,-1.659561872400337,-0.524680201042046,4.611321988783677e-07,4.5354708295286663e-07,1.1398019814040008e-06,1.1322168654784997e-06,1.0631527330010226e-06,1.0555676170755215e-06,8.097086439979873e-07,8.021235280724862e-07,9.963646782232149e-07,9.887795622977138e-07,1.480612616551633e-06,1.473027500626132e-06,9.586840374587048e-07,9.510989215332037e-07,8.91860825411961e-07,8.842757094864599e-07,9.250251982789762e-07,9.174400823534751e-07,9.704969597906836e-07,9.629118438651825e-07,1.1398019814040008e-06,1.1322168654784997e-06,-7.547667281320782e-07,7.623518440575793e-07,1.1882859169282023e-06,1.1807008010027012e-06,1.187428047177135e-06,1.179842931251634e-06,1.4207327014231202e-07,1.3448815421681096e-07,1.2095537493025763e-06,1.2019686333770753e-06,1.1679307235914308e-06,1.1603456076659298e-06,1.1822052172426015e-06,1.1746201013171005e-06,1.7934699711764508e-07,1.7176188119214402e-07,1.6191131457931913e-08,8.606015532430848e-09,6.98329783313607e-08,6.224786240585964e-08
-0.44294753536098674,0.310432458187704,-0.12568164620600772,0.25857118612778146,-1.4552151079648306,-1.426528029294308,0.9158235699990538,1.8096897798267614e-06,1.3063843949938985e-06,1.1398019814040008e-06,1.976272193416659e-06,1.0631527330010226e-06,2.0529214418196374e-06,2.020692833324353e-06,1.0953813414963068e-06,1.4914689651034695e-06,1.6246052097171904e-06,2.3026872658189465e-06,8.133869090017135e-07,2.685876342316732e-06,4.3019783250392817e-07,2.769473367493472e-06,3.466008073271879e-07,2.660872121058091e-06,4.55202053762569e-07,2.632184299215475e-06,4.838898756051851e-07,1.1398084080788159e-06,1.976265766741844e-06,5.293034261373308e-10,3.1155448713945224e-06,1.6486303785138551e-06,1.4674437963068048e-06,1.436268526724042e-06,1.679805648096618e-06,3.8430106292993334e-07,2.7317731118907265e-06,1.569573572307145e-06,1.546500602513515e-06,1.3673374285220046e-06,1.7487367462986553e-06,1.4450846413899575e-06,1.6709895334307025e-06,6.771008215711514e-07,2.4389733532495085e-06,6.449229373122308e-07,2.471151237508429e-06,4.843970096467527e-07,2.6316771651739075e-06
-0.603858196279857,-0.4991416591826338,-0.19008846938166316,0.4869129766104444,-0.35497942640675995,-0.12738649885430353,1.8897826759632645,6.269519584757154e-08,5.155102893595648e-06,1.1398019814040008e-06,4.077996108039219e-06,1.0631527330010226e-06,4.154645356442197e-06,2.27236392128434e-06,2.9454341681588797e-06,1.6893622715268065e-06,3.528435817916413e-06,1.49586587583668e-06,3.7219322136065397e-06,1.8630145844055072e-06,3.3547835050377127e-06,2.9722815710521964e-06,2.2455165183910234e-06,2.532975454797201e-06,2.6848226346460187e-06,2.2557119780114886e-06,2.962086111431731e-06,3.643576958851925e-06,1.5742211305912945e-06,3.4482507592254665e-06,1.7695473302177532e-06,2.8449272768654643e-06,2.3728708125777554e-06,4.0072909333732194e-06,1.2105071560700003e-06,3.5140650003692852e-06,1.7037330890739345e-06,3.1685229773870886e-06,2.049275112056131e-06,3.1104099493277982e-06,2.1073881401154215e-06,3.209751914085721e-06,2.0080461753574987e-06,3.465699776358446e-06,1.7520983130847739e-06,3.886270111224376e-06,1.331527978218844e-06,3.2888941205523445e-06,1.9289039688908752e-06
-0.3651164151937217,0.4894229432050974,-0.20243570838338765,1.3058753797179592,-1.0275776522380768,-1.6962275916623775,-0.38310935039769783,2.1959365745302447e-06,1.8828531675670306e-06,1.1398019814040008e-06,8.267185744407867e-07,1.0631527330010226e-06,7.500693260378085e-07,1.8836344042695931e-06,1.570550997306379e-06,1.4603616826710813e-06,1.1472782757078672e-06,1.891098906772588e-06,1.5780154998093738e-06,1.8865488576695128e-06,1.5734654507062987e-06,2.2537528689922915e-06,1.9406694620290772e-06,2.088204312010948e-06,1.775120905047734e-06,1.9987308897385815e-06,1.6856474827753675e-06,1.1398019941055368e-06,8.267185871423228e-07,-2.764069687151407e-07,5.894903756783548e-07,1.3709021117368918e-06,1.0578187047736777e-06,1.3200287796307367e-06,1.0069453726675226e-06,2.8842940453038186e-07,2.4654002432832206e-08,1.3500457209763071e-06,1.036962314013093e-06,1.2252991767381286e-06,9.122157697749145e-07,1.2855231729358107e-06,9.724397659725966e-07,4.159315702962761e-07,1.0284816333306204e-07,3.3693454718641095e-07,2.3851140223196885e-08,1.9375677704392487e-07,1.193266299192892e-07
-0.5767814353520254,-0.8042092999248622,0.48438672057972143,-1.1669189508989064,0.21235965584743213,-1.4109190420094957,1.4855172836997843,-5.956157662853555e-07,4.941042277115656e-06,1.1398019814040008e-06,3.2056245294262996e-06,1.0631527330010226e-06,3.282273777829278e-06,2.2330507332534024e-06,2.112375777576898e-06,1.5249628766944086e-06,2.8204636341358916e-06,1.200782556392872e-06,3.1446439544374285e-06,1.4888000398278818e-06,2.8566264710024186e-06,1.9031621420235839e-06,2.4422643688067165e-06,1.9707792947685074e-06,2.374647216061793e-06,1.6124263021734636e-06,2.7330002086568366e-06,1.4267824009112789e-06,2.9186441099190216e-06,1.8275448822809088e-06,2.5178816285493914e-06,1.5225420152143056e-06,2.822884495615995e-06,1.6291970450593217e-06,2.7162294657709787e-06,1.3565436041657392e-06,2.9888829066645612e-06,2.415603638270438e-06,1.929822872559862e-06,2.0438364263182887e-06,2.3015900845120117e-06,2.1641631851307473e-06,2.181263325699553e-06,1.122226314361416e-06,3.2232001964688846e-06,1.3222011154948055e-06,3.023225395335495e-06,1.8267983709281823e-06,2.518628139902118e-06
-0.3915560531603696,-0.5676795567823871,-0.8840435901356616,-1.1738107521389805,1.5370164757087748,0.8399169767278825,-0.322486399855068,-8.520396907757969e-08,5.291067340099237e-07,1.1398019814040008e-06,6.958992164716567e-07,1.0631527330010226e-06,6.192499680686785e-07,1.9312757159727895e-06,1.4873729510404456e-06,1.1479957465831541e-06,7.0409298165081e-07,1.1398019814040008e-06,6.958992164716567e-07,1.1478292513802504e-06,7.039264864479064e-07,1.14828406621388e-06,7.043813012815359e-07,1.3055706657255712e-06,8.616679007932272e-07,1.1479180742980973e-06,7.040153093657533e-07,1.1398020867124833e-06,6.958993217801392e-07,-2.009365959383225e-07,6.448393608706665e-07,1.1596291124601884e-06,7.157263475278443e-07,1.1425564631811084e-06,6.986536982487643e-07,3.136708827447008e-07,1.3023188218764328e-07,1.1464066969169814e-06,7.025039319846374e-07,1.2382782576565717e-06,7.943754927242277e-07,1.144415052620024e-06,7.0051228768768e-07,2.4232540497978104e-07,2.0157735995256302e-07,6.85797527660315e-08,3.7532301216631256e-07,2.098820701922109e-07,2.3402069474013316e-07
-0.4750860227467461,1.1147952143624171,-0.013472600997333387,0.6147427179580234,0.7512168358431548,1.0755465473138022,-0.34692748502320386,3.5454386735243896e-06,3.1542777669335655e-06,1.1398019814040008e-06,7.486410748131769e-07,1.0631527330010226e-06,6.719918264101987e-07,2.074417952346033e-06,1.6832570457552093e-06,1.2751164249857432e-06,8.839555183949193e-07,1.140167070873491e-06,7.49006164282667e-07,1.2578508360408198e-06,8.666899294499959e-07,1.3186271359814465e-06,9.274662293906226e-07,1.5527728420570372e-06,1.1616119354662133e-06,1.2736375118876136e-06,8.824766052967897e-07,1.1398860418604228e-06,7.487251352695989e-07,1.86207837176379e-07,2.0495306941444492e-07,1.2081081737980726e-06,8.169472672072486e-07,1.1950857079162497e-06,8.039248013254257e-07,4.539306760426912e-07,6.276976945186728e-08,1.1387994703048253e-06,7.476385637140014e-07,1.203581603212335e-06,8.12420696621511e-07,1.1390805777365608e-06,7.479196711457369e-07,3.672706810351376e-07,2.3890225555686336e-08,2.678366873528823e-07,1.2332421923794164e-07,2.295455837224567e-07,1.6161532286836723e-07
-0.10109388958350525,-1.1152221350821894,0.3229328748596013,1.4769635079376224,0.3501280371868295,0.39111172055744936,-0.5279212080998217,-1.2667559706346928e-06,1.2673472589969267e-06,1.1398019814040008e-06,1.139210693041767e-06,1.0631527330010226e-06,1.0625614446387887e-06,1.3568814891897468e-06,1.356290200827513e-06,1.1974549425153914e-06,1.1968636541531575e-06,1.1731663218288357e-06,1.1725750334666018e-06,1.1921240723961913e-06,1.1915327840339574e-06,1.2232678035794758e-06,1.222676515217242e-06,1.2409785156311219e-06,1.240387227268888e-06,1.1944496486259483e-06,1.1938583602637144e-06,1.1398019814040008e-06,1.139210693041767e-06,-6.322596490021427e-07,6.328509373643765e-07,1.1685166596747239e-06,1.16792537131249e-06,1.1701215751723378e-06,1.169530286810104e-06,1.7746309773836758e-07,1.7687180937613373e-07,1.171929386053447e-06,1.1713380976912131e-06,1.1744180104714584e-06,1.1738267221092245e-06,1.1606346103362544e-06,1.1600433219740206e-06,2.1503090023543294e-07,2.144396118731991e-07,1.9345834646676197e-08,1.875454628444235e-08,5.1169662086550984e-08,5.057837372431714e-08
-0.20862593184986405,-1.0564690686803604,1.3156662556280827,1.4368839902729473,0.5586622783083732,-0.8298421636175752,-0.34107381522063773,-1.1399716693658176e-06,1.5437643155615375e-06,1.1398019814040008e-06,7.360093352082809e-07,1.0631527330010226e-06,6.593600868053026e-07,1.5810317599950645e-06,1.1772391137993446e-06,1.226606305718735e-06,8.22813659523015e-07,1.145945114210399e-06,7.421524680146791e-07,1.2166070176016707e-06,8.128143714059507e-07,1.2586486412339766e-06,8.548559950382567e-07,1.329143143758267e-06,9.253504975625472e-07,1.2223783677775323e-06,8.185857215818124e-07,1.1398019814040472e-06,7.360093352083272e-07,-5.385506231444722e-07,9.423432693401922e-07,1.1691813010784564e-06,7.653886548827365e-07,1.1673926538685255e-06,7.636000076728056e-07,2.054653523414687e-07,1.9832729385425123e-07,1.1542450200994632e-06,7.504523739037433e-07,1.1714799755370312e-06,7.676873293413113e-07,1.1494169079156358e-06,7.456242617199159e-07,2.3082586083611604e-07,1.729667853596039e-07,3.91723642944673e-08,3.6462028190125264e-07,6.140862677314511e-08,3.4238401942257483e-07
