complexity,loss,score,equation,sympy_format,lambda_format
1,14137.457,0.0,x4,x4,PySRFunction(X=>x4)
2,12047.689,0.159954942570117,exp(x4),exp(x4),PySRFunction(X=>exp(x4))
4,762.59015,1.3799537026461413,exp(x4 + x4),exp(x4 + x4),PySRFunction(X=>exp(x4 + x4))
5,762.5896,7.212264652862854e-07,exp(x4) * exp(x4),exp(x4)*exp(x4),PySRFunction(X=>exp(x4)*exp(x4))
6,661.4196,0.1423315755566652,exp(x4 + x4) - x4,-x4 + exp(x4 + x4),PySRFunction(X=>-x4 + exp(x4 + x4))
7,238.44373,1.0202550846402743,(exp(x4) - x4) * exp(x4),(-x4 + exp(x4))*exp(x4),PySRFunction(X=>(-x4 + exp(x4))*exp(x4))
8,45.64209,1.6533030324685098,((x3 + x4) * exp(x4)) * x4,x4*(x3 + x4)*exp(x4),PySRFunction(X=>x4*(x3 + x4)*exp(x4))
10,22.421993,0.35539400478565986,(((x3 + x4) * x4) * exp(x4)) - x4,x4*(x3 + x4)*exp(x4) - x4,PySRFunction(X=>x4*(x3 + x4)*exp(x4) - x4)
11,18.41457,0.1969001084430304,(exp(x4) * (x4 * (x4 + x3))) - exp(x3),x4*(x3 + x4)*exp(x4) - exp(x3),PySRFunction(X=>x4*(x3 + x4)*exp(x4) - exp(x3))
12,6.032774,1.1159352609711677,((x4 + x3) * (x4 * exp(x4))) - (x4 ^ x1),x4*(x3 + x4)*exp(x4) - x4**x1,PySRFunction(X=>x4*(x3 + x4)*exp(x4) - x4**x1)
13,4.0082593,0.40884988082509816,(exp(x4) * ((x4 + x3) * x4)) - exp(x0 / x2),x4*(x3 + x4)*exp(x4) - exp(x0/x2),PySRFunction(X=>x4*(x3 + x4)*exp(x4) - exp(x0/x2))
14,0.73341334,1.6984028915534872,((x4 * (x3 + x4)) * exp(x4)) - ((x4 ^ x4) / x2),x4*(x3 + x4)*exp(x4) - x4**x4/x2,PySRFunction(X=>x4*(x3 + x4)*exp(x4) - x4**x4/x2)
16,0.23909995,0.5604138896902962,(exp(x4) * ((x3 + x4) * x4)) + ((x2 * x2) - (x4 ^ x4)),x2*x2 + x4*(x3 + x4)*exp(x4) - x4**x4,PySRFunction(X=>x2*x2 + x4*(x3 + x4)*exp(x4) - x4**x4)
18,0.048729114,0.7953024952373957,exp((x4 + x4) - (0.33653003 / x2)) + ((x0 ^ x3) * x2),x0**x3*x2 + exp(x4 + x4 - 0.33653003/x2),PySRFunction(X=>x0**x3*x2 + exp(x4 + x4 - 0.33653003/x2))
23,0.03697349,0.05521510110266316,(exp(x4 - -0.25728872) * ((x1 + x2) * x4)) - (exp(x1) - -15.642046),x4*(x1 + x2)*exp(x4 - 1*(-0.25728872)) - (exp(x1) - 1*(-15.642046)),PySRFunction(X=>x4*(x1 + x2)*exp(x4 - 1*(-0.25728872)) - (exp(x1) - 1*(-15.642046)))
24,0.026894316,0.3182862061932999,exp((x4 + x4) - (0.33653003 / x2)) + ((x0 ^ x3) * (x2 + -0.0430744)),x0**x3*(x2 - 0.0430744) + exp(x4 + x4 - 0.33653003/x2),PySRFunction(X=>x0**x3*(x2 - 0.0430744) + exp(x4 + x4 - 0.33653003/x2))
