Model,MSE_Train,NMSE_Train
Model_1,2726.4957750991234,3.3158508530054513
Model_2,1875.7516720078706,2.2812112303484415
Model_3,674.0971688038854,0.8198089623321205
Model_4,271.2227101122606,0.3298497884697781
Model_5,24.60155616935768,0.029919390213051206
Model_6,21.657929392669686,0.026339473659519885
Model_7,6.761396584485862,0.008222929533555029
Model_8,2.4948222184103157,0.0030340991013316524
Model_9,0.09520979961604309,0.00011579020153070182
Model_10,0.06440965184022429,7.83323418091221e-05
Model_11,0.012734731351522671,1.5487451035278624e-05
Model_12,0.011244584781622078,1.3675196705000635e-05
Model_13,0.008097629271937433,9.848000196405763e-06
