Complexity,Loss,Equation
1,1.3391407e15,"x0"
3,1.3388142e15,"x0 * x0"
5,1.3099547e15,"x0 * (x0 * x0)"
6,1.0440498e15,"(x0 ^ log(x0)) / x0"
7,1.6725126e11,"(x0 * x0) * (x0 * x0)"
9,2.2782658e7,"((x0 * x0) + x0) * (x0 * x0)"
13,655906.1,"((x0 - -1.0116452) * x0) * (x0 * x0)"
14,3528.1042,"(((x0 * x0) + x0) + cos(x0 - x0)) * (x0 * x0)"
19,3475.3125,"((x0 * x0) * ((x0 * x0) + x0)) + ((x0 * x0) + 0.14416821)"
22,1957.7529,"(x0 * x0) * (((x0 * x0) + cos(0.23243088)) - (x0 / -0.9995697))"
36,937.8924,"(((x0 * x0) + -0.8752177) + (cos(-0.36965063) + cos(-1.6093755))) * ((x0 * x0) + (cos(-0.049620323) + x0))"
44,931.403,"(((x0 * x0) + -0.8752177) + (cos(-0.36965063) + cos(-1.6093755))) * (((x0 * x0) + (0.7171641 ^ x0)) + (cos(-0.049620323) + x0))"
