Model,MSE_Train,NMSE_Train
Model_1,3178.7184482434327,5849.440589190595
Model_2,1.9667416440309027,3.6191750192292518
Model_3,0.6950829889492194,1.2790836038537097
Model_4,0.543489633168712,1.000123279813648
Model_5,0.5428940323921669,0.9990272622159895
Model_6,0.5339148828030845,0.982503935939069
Model_7,0.5132313898847392,0.9444424136706645
Model_8,0.5029963841435316,0.9256080755598759
Model_9,0.4930326521460221,0.9072729322261666
Model_10,0.4736005636977122,0.871514229858205
Model_11,0.2653576865595241,0.4883081177802148
Model_12,0.26029030149545185,0.47898317492746795
Model_13,0.24896972445584079,0.4581511811832114
Model_14,0.2478481827635109,0.45608733325065565
Model_15,0.24783289003354697,0.4560591917474596
Model_16,0.24728153875879197,0.45504460156655324
Model_17,0.2472794255202367,0.4550407128096277
Model_18,0.24615001509828413,0.4529623849326574
Model_19,0.24613906489998008,0.45294223450553955
Model_20,0.24612885216179953,0.452923441143934
Model_21,0.24321845901806843,0.4475677696484449
Model_22,0.23470361061272826,0.4318988449909229
Model_23,0.23310121097549655,0.42895012788031905
Model_24,0.23292154965666662,0.4286195172182606
Model_25,0.23277263772278153,0.4283454912154972
