Complexity,Loss,Equation
1,2714.958,"x0"
2,12.264043,"log(x0)"
4,0.89511317,"log(x0 * x0)"
5,0.8951131,"log(x0) + log(x0)"
6,0.55628,"x0 / log(x0 * x0)"
7,0.06582199,"x0 ^ (x0 / (x0 + x0))"
17,0.06579225,"log(((x0 + x0) * (1.0502622 ^ x0)) - (x0 - sin(x0)))"
22,0.064526305,"log(((1.0502641 ^ x0) * (x0 + x0)) - (x0 - (2.0510798 / x0)))"
23,0.063918404,"log(((1.0503095 ^ x0) * (x0 + x0)) - ((x0 + -1.6196668) + log(x0)))"
29,0.06305179,"log(((x0 * 2.150217) + exp(2.0017781)) * ((1.0487411 ^ x0) - 0.83072174))"
