complexity,loss,score,equation,sympy_format,lambda_format
1,905115200000000.0,0.0,x0,x0,PySRFunction(X=>x0)
3,904878340000000.0,0.00013086234625569646,x0 * x0,x0*x0,PySRFunction(X=>x0*x0)
5,884703540000000.0,0.011273948943162098,x0 * (x0 * x0),x0*x0*x0,PySRFunction(X=>x0*x0*x0)
6,728384500000000.0,0.19442353772743518,(x0 ^ log(x0)) / x0,x0**log(x0)/x0,PySRFunction(X=>x0**log(x0)/x0)
7,121268680000.0,8.700575767285475,x0 * ((x0 * x0) * x0),x0*x0*x0*x0,PySRFunction(X=>x0*x0*x0*x0)
9,17789618.0,4.413574415039691,(x0 * ((x0 * x0) + x0)) * x0,x0*x0*(x0*x0 + x0),PySRFunction(X=>x0*x0*(x0*x0 + x0))
12,17788508.0,2.079929674316825e-05,((x0 + (x0 * x0)) * (x0 * x0)) - cos(x0),x0*x0*(x0 + x0*x0) - cos(x0),PySRFunction(X=>x0*x0*(x0 + x0*x0) - cos(x0))
13,536895.8,3.500503875089478,(x0 + 1.0120734) * (x0 * (x0 * x0)),x0*x0*x0*(x0 + 1.0120734),PySRFunction(X=>x0*x0*x0*(x0 + 1.0120734))
18,15.172615,2.0948134310985473,(((x0 * x0) * x0) + x0) * (x0 + cos(0.2699619 ^ x0)),(x0 + cos(0.2699619**x0))*(x0*x0*x0 + x0),PySRFunction(X=>(x0 + cos(0.2699619**x0))*(x0*x0*x0 + x0))
23,12.425459,0.03994892905025445,((x0 + 0.434596) + 0.56540424) * (((x0 * x0) + (x0 / x0)) * x0),x0*(x0*x0 + x0/x0)*(x0 + 0.434596 + 0.56540424),PySRFunction(X=>x0*(x0*x0 + x0/x0)*(x0 + 0.434596 + 0.56540424))
