Model,MSE_Train,NMSE_Train
Model_1,905115153600577.6,1.5173354858851225
Model_2,904878386056886.4,1.5169385686591548
Model_3,884703524738707.6,1.4831174212845826
Model_4,728384601267706.4,1.22106430157449
Model_5,121268610206.75764,0.0002032947574225286
Model_6,17789414.186310716,2.9822182636784255e-08
Model_7,17789116.363636494,2.9821683366707624e-08
Model_8,536799.6594570754,8.99891211483027e-10
Model_9,0.0001973287700134078,3.3080204649798346e-19
Model_10,0.006879229426912023,1.1532343573605732e-17
