complexity,loss,score,equation,sympy_format,lambda_format
1,0.0021110813,0.0,x0,x0,PySRFunction(X=>x0)
7,0.0021099655,8.811400574770127e-05,x0 / 1.0010567,x0/1.0010567,PySRFunction(X=>x0/1.0010567)
9,0.0020366223,0.01768944816299997,x0 - (0.007817329 / x0),x0 - 0.007817329/x0,PySRFunction(X=>x0 - 0.007817329/x0)
10,0.0020366209,6.874129194883523e-07,(cos(-1.5786139) / x0) + x0,x0 + cos(-1.5786139)/x0,PySRFunction(X=>x0 + cos(-1.5786139)/x0)
11,0.0019533802,0.0417307050974395,x0 * cos(cos(x0) - 0.42843163),x0*cos(cos(x0) - 1*0.42843163),PySRFunction(X=>x0*cos(cos(x0) - 1*0.42843163))
12,0.0019242553,0.01502227205867979,x0 - (0.0083945 / cos(x0 + x0)),x0 - 0.0083945/cos(x0 + x0),PySRFunction(X=>x0 - 0.0083945/cos(x0 + x0))
13,0.0017131354,0.11621377691478672,sin(sin(x0) / 1.1531312) / cos(sin(x0)),sin(sin(x0)/1.1531312)/cos(sin(x0)),PySRFunction(X=>sin(sin(x0)/1.1531312)/cos(sin(x0)))
15,0.00068308203,0.45973279148381463,x0 + (((x0 / 1.1822822) - sin(x0)) / exp(x0)),x0 + (x0/1.1822822 - sin(x0))/exp(x0),PySRFunction(X=>x0 + (x0/1.1822822 - sin(x0))/exp(x0))
17,0.0001150297,0.8907122994794324,x0 + (((x0 / 1.1822822) - sin(x0)) / exp(x0 + x0)),x0 + (x0/1.1822822 - sin(x0))/exp(x0 + x0),PySRFunction(X=>x0 + (x0/1.1822822 - sin(x0))/exp(x0 + x0))
21,1.5337653e-05,0.5037198925879552,x0 + (((x0 / 1.1822822) - sin(x0)) / exp(x0 * 1.7392633)),x0 + (x0/1.1822822 - sin(x0))/exp(x0*1.7392633),PySRFunction(X=>x0 + (x0/1.1822822 - sin(x0))/exp(x0*1.7392633))
