Model,MSE_Train,NMSE_Train
Model_1,3424.426625252962,5688.343729665439
Model_2,1.0924487839441561,1.8146758188081575
Model_3,0.6066748467059879,1.0077526657330043
Model_4,0.05020982567565045,0.0834039616861649
Model_5,0.05020982567565045,0.0834039616861649
Model_6,0.04628173643711993,0.07687897977392702
Model_7,0.0460611472608916,0.07651255724696229
Model_8,0.045352666243771295,0.07533569349943621
Model_9,0.04467447256187487,0.07420914029795558
Model_10,0.04467446460325666,0.07420912707782826
Model_11,0.04451225868570784,0.07393968547052406
Model_12,0.04441957233363034,0.07378572339530318
Model_13,0.04374325414997825,0.07266228559965413
Model_14,0.04295263195218131,0.07134897644938425
Model_15,0.042898798452337926,0.07125955317220789
Model_16,0.039712962203950306,0.06596753391455541
Model_17,0.039581820856284824,0.06574969392429493
Model_18,0.03950157017708974,0.06561638884938563
Model_19,0.03947363255492625,0.06556998143137191
Model_20,0.039389571212779376,0.06543034643233812
