Complexity,Loss,Equation
1,0.469447716582257,"0.5937071216395712"
2,0.46926711818054645,"cos(0.918332710606444)"
3,0.45015172076693766,"1.0909591474597735 / x0"
5,0.28195133546459034,"cos(sin(x0 / 0.36641502859082054))"
6,0.04123889965168377,"cos(-5.4384614385992744 * x0) + 0.7303497934752922"
7,0.024011769170694204,"sin(x0 * -4.720580971633732) + sin(x0)"
9,3.333457200757882e-7,"sin(x0 * (0.9999983581835782 + x0)) + sin(x0)"
11,3.3316596454395893e-7,"sin(x0) + sin((x0 ^ 0.9999913867137115) * (x0 + 1.0000225732317483))"
14,3.328942630836991e-7,"((-3.0222702572706345e-6 / cos(x0)) + sin(x0)) + sin(x0 * (0.999999237342909 + x0))"
15,7.649094155974287e-8,"sin((x0 + 0.9999400336295585) * x0) + (sin(x0) + (-3.635697730693993e-5 / (2.6040427142288927 - x0)))"
17,6.708788392588618e-8,"sin((0.999913586709645 + x0) * x0) + (sin(0.999913586709645 * x0) + (-3.6179065828290796e-5 / (2.6009980371379826 - x0)))"
18,6.708788392130119e-8,"sin((x0 + 0.999913586709645) * x0) + ((sin(-3.6179065828290796e-5) / (2.6009980371379826 - x0)) + sin(0.999913586709645 * x0))"
19,6.1848185564175e-8,"cos((-1.8488084527825204 - x0) * (x0 + -0.849235092434453)) + ((sin(x0) - -0.0001410030314800064) + (3.0413920808020743e-5 / (x0 + -2.597283552600318)))"
21,5.953296336580631e-8,"((2.8041991454478546e-5 / (-2.59562236676036 + x0)) + (sin(x0) + (x0 * 7.564261469497316e-5))) + cos((x0 - -1.848828350915594) * (-0.8492504819019066 + x0))"
22,5.9532963365795095e-8,"((sin(2.8041991454478546e-5) / (-2.59562236676036 + x0)) + (sin(x0) + (x0 * 7.564261469497316e-5))) + cos((x0 - -1.848828350915594) * (-0.8492504819019066 + x0))"
23,5.9290763107550736e-8,"((sin(x0) - (-8.211770386267454e-5 * x0)) + ((7.245409195661331e-5 / x0) / (x0 + -2.5955299728156844))) + cos((x0 - -1.848845849486286) * (x0 + -0.8492574040187418))"
