complexity,loss,score,equation,sympy_format,lambda_format
1,3240.3096,0.0,x0,x0,PySRFunction(X=>x0)
2,0.4945019,8.787628445438626,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
4,0.49450183,7.077829729220324e-08,log(exp(sin(x0))),log(exp(sin(x0))),PySRFunction(X=>log(exp(sin(x0))))
6,0.48787752,0.006743230509385683,sin(x0) * cos(cos(x0)),sin(x0)*cos(cos(x0)),PySRFunction(X=>sin(x0)*cos(cos(x0)))
7,0.0008546681,6.347106463288943,sin(x1 * x1) + sin(x0),sin(x0) + sin(x1*x1),PySRFunction(X=>sin(x0) + sin(x1*x1))
9,0.00085466786,1.4040540047999212e-07,sin(x1 * x1) + log(exp(sin(x0))),log(exp(sin(x0))) + sin(x1**2),PySRFunction(X=>log(exp(sin(x0))) + sin(x1**2))
11,0.0008528467,0.0010665564635355042,sin((x1 / x0) * (x1 * x0)) + sin(x0),sin(x0) + sin(x0*x1*x1/x0),PySRFunction(X=>sin(x0) + sin(x0*x1*x1/x0))
13,0.00083354954,0.011443338081442524,sin(x1 * (x1 - -0.00012349348)) + sin(x0),sin(x0) + sin(x1*(x1 - 1*(-0.00012349348))),PySRFunction(X=>sin(x0) + sin(x1*(x1 - 1*(-0.00012349348))))
14,0.00082181173,0.014181806644052077,(cos(x1) / (x1 + x0)) + (sin(x1 * x1) + sin(x0)),sin(x0) + sin(x1*x1) + cos(x1)/(x0 + x1),PySRFunction(X=>sin(x0) + sin(x1*x1) + cos(x1)/(x0 + x1))
15,0.0007988239,0.028370808919428947,exp(cos(x0) / (x0 + x1)) * (sin(x0) + sin(x1 * x1)),(sin(x0) + sin(x1*x1))*exp(cos(x0)/(x0 + x1)),PySRFunction(X=>(sin(x0) + sin(x1*x1))*exp(cos(x0)/(x0 + x1)))
16,0.0007897854,0.011379257984783083,(sin(x0) + sin(x1 * x1)) - (cos(x1) * -0.011775571),sin(x0) + sin(x1*x1) - (-0.011775571)*cos(x1),PySRFunction(X=>sin(x0) + sin(x1*x1) - (-0.011775571)*cos(x1))
17,0.0007897852,2.5323337880000607e-07,(sin(x0) + sin(x1 * x1)) - sin(-0.011775571 * cos(x1)),sin(x0) + sin(x1*x1) - sin(-0.011775571*cos(x1)),PySRFunction(X=>sin(x0) + sin(x1*x1) - sin(-0.011775571*cos(x1)))
18,0.00077773875,0.015370338884911612,(cos(x0 - x1) / (x0 * (x1 - x0))) + (sin(x1 * x1) + sin(x0)),sin(x0) + sin(x1*x1) + cos(x0 - x1)/((x0*(-x0 + x1))),PySRFunction(X=>sin(x0) + sin(x1*x1) + cos(x0 - x1)/((x0*(-x0 + x1))))
20,0.00077773863,7.71467341795131e-08,(sin(x1 * x1) + sin(x0)) + (cos(x1 - x0) / ((x1 * x0) - (x0 * x0))),sin(x0) + sin(x1*x1) + cos(-x0 + x1)/(x0*x1 - x0*x0),PySRFunction(X=>sin(x0) + sin(x1*x1) + cos(-x0 + x1)/(x0*x1 - x0*x0))
22,0.0007764754,0.0008127775543027011,(cos(x0 / -0.1769876) / ((x1 - x0) * x0)) + (sin(x0) + sin(x1 * x1)),sin(x0) + sin(x1*x1) + cos(x0/(-0.1769876))/((x0*(-x0 + x1))),PySRFunction(X=>sin(x0) + sin(x1*x1) + cos(x0/(-0.1769876))/((x0*(-x0 + x1))))
30,0.0007651147,0.0018424005300947573,((cos(x1) - (0.9178604 ^ x1)) / (x1 + (x0 + x0))) + (sin(x0 + -0.007441508) + sin(x1 * x1)),(-0.9178604**x1 + cos(x1))/(x0 + x0 + x1) + sin(x1*x1) + sin(x0 - 0.007441508),PySRFunction(X=>(-0.9178604**x1 + cos(x1))/(x0 + x0 + x1) + sin(x1*x1) + sin(x0 - 0.007441508))
31,0.00075764506,0.009810739828093237,((log(0.6956319) / cos(x1)) / ((x0 - x1) * (x0 + x1))) + (sin(-0.0064382935 + x0) + sin(x1 * x1)),sin(x1**2) + sin(x0 - 0.0064382935) - 0.362934637864056/((x0 - x1)*(x0 + x1)*cos(x1)),PySRFunction(X=>sin(x1**2) + sin(x0 - 0.0064382935) - 0.362934637864056/((x0 - x1)*(x0 + x1)*cos(x1)))
