Model,MSE_Train,NMSE_Train
Model_1,3999.045705341852,0.05232163992852646
Model_2,3999.045705341852,0.05232163992852646
Model_3,3930.6331377719066,0.05142656195474904
Model_4,3739.9847750625017,0.04893220812095311
Model_5,2640.750692161671,0.03455034451637478
Model_6,766.6972432445883,0.01003110743186869
Model_7,254.89398330014726,0.0033349134260615043
Model_8,169.49157082198397,0.002217548283487326
Model_9,31.77076584791032,0.0004156738115614486
Model_10,25.08642850385547,0.00032821907424517575
Model_11,3.7348704530277117,4.886529472818409e-05
Model_12,2.487689976659939,3.254776984387559e-05
Model_13,1.5450161108164897,2.0214266750172694e-05
Model_14,0.04971302890561454,6.504219730926141e-07
