complexity,loss,score,equation,sympy_format,lambda_format
1,0.5253185,0.0,x0,x0,PySRFunction(X=>x0)
3,0.23840605,0.39501471646224584,x0 / x0,x0/x0,PySRFunction(X=>x0/x0)
4,0.008562012,3.3266401031225015,log(x0 + x0),log(2*x0),PySRFunction(X=>log(2*x0))
6,0.0014328135,0.8938476077164691,x0 ^ cos(x0 / x0),x0**cos(x0/x0),PySRFunction(X=>x0**cos(x0/x0))
7,0.0006426415,0.8018082468280863,x0 ^ (x0 / (x0 + x0)),x0**(x0/(x0 + x0)),PySRFunction(X=>x0**(x0/(x0 + x0)))
8,0.0006255666,0.02692922692551231,sin(x0 / x0) + sin(log(x0)),sin(log(x0)) + sin(1),PySRFunction(X=>sin(log(x0)) + sin(1))
9,0.0003498652,0.581109861619311,sin(log(x0)) - -0.8248669,sin(log(x0)) + 0.8248669,PySRFunction(X=>sin(log(x0)) + 0.8248669)
10,0.00032890253,0.06178649196663941,(x0 ^ -0.40452832) + log(x0),x0**(-0.40452832) + log(x0),PySRFunction(X=>x0**(-0.40452832) + log(x0))
12,6.953277e-05,0.7769816466186438,log(x0) + sin(sin(2.1318142 / x0)),log(x0) + sin(sin(2.1318142/x0)),PySRFunction(X=>log(x0) + sin(sin(2.1318142/x0)))
15,1.4317142e-05,0.5267801972092855,cos(sin(log(x0))) + (log(x0) - (0.19368012 ^ x0)),-0.19368012**x0 + log(x0) + cos(sin(log(x0))),PySRFunction(X=>-0.19368012**x0 + log(x0) + cos(sin(log(x0))))
16,1.3949226e-05,0.02603353775085375,(log(x0) - sin(0.193909 ^ x0)) + cos(sin(log(x0))),log(x0) - sin(0.193909**x0) + cos(sin(log(x0))),PySRFunction(X=>log(x0) - sin(0.193909**x0) + cos(sin(log(x0))))
17,9.555564e-06,0.3783004202192919,(log(x0) - ((0.14773987 ^ x0) * x0)) + cos(sin(log(x0))),-0.14773987**x0*x0 + log(x0) + cos(sin(log(x0))),PySRFunction(X=>-0.14773987**x0*x0 + log(x0) + cos(sin(log(x0))))
18,5.4276998e-06,0.5656081680162943,(log(x0) + (x0 - (x0 * 1.1427509))) - -1.0447748,-0.1427509*x0 + log(x0) + 1.0447748,PySRFunction(X=>-0.1427509*x0 + log(x0) + 1.0447748)
21,1.1007249e-07,1.2993771882854683,(sin(x0) * (sin(0.07165509) * cos(x0))) + (sin(x0 / x0) + sin(log(x0))),0.0715937874707549*sin(x0)*cos(x0) + sin(log(x0)) + sin(1),PySRFunction(X=>0.0715937874707549*sin(x0)*cos(x0) + sin(log(x0)) + sin(1))
23,3.0704847e-08,0.6383593119400629,((log(x0) - -0.007854029) - (x0 * (0.15901373 ^ x0))) + cos(sin(log(x0))),-0.15901373**x0*x0 + log(x0) + cos(sin(log(x0))) + 0.007854029,PySRFunction(X=>-0.15901373**x0*x0 + log(x0) + cos(sin(log(x0))) + 0.007854029)
24,3.068262e-08,0.0007241543610624414,cos(sin(log(x0))) + ((log(x0) - sin(-0.007854029)) - ((0.15901373 ^ x0) * x0)),-0.15901373**x0*x0 + log(x0) + cos(sin(log(x0))) + 0.00785394825327596,PySRFunction(X=>-0.15901373**x0*x0 + log(x0) + cos(sin(log(x0))) + 0.00785394825327596)
