Model,MSE_Train,NMSE_Train
Model_1,6.731504074337931,23.777611319966685
Model_2,0.1024476516376654,0.36187461440753005
Model_3,0.05885759961792025,0.20790199507957263
Model_4,0.019499712652622073,0.068878601748553
Model_5,0.006116909669545973,0.021606686855658648
Model_6,0.004857738550367748,0.017158931773509047
Model_7,0.0012683307121964804,0.004480109403001525
Model_8,0.0008593875890008239,0.003035604500688748
Model_9,0.000551074170121063,0.0019465526992049824
Model_10,7.607091769517226e-05,0.00026870439261925024
Model_11,4.801014697809197e-05,0.0001695856678764354
Model_12,3.7704651976503225e-05,0.00013318369115598942
Model_13,2.515260877614813e-05,8.884625910610559e-05
Model_14,2.4655722919636175e-05,8.709111513886494e-05
Model_15,4.026927490211131e-06,1.4224267803826098e-05
Model_16,3.0153588838793206e-06,1.0651116115998612e-05
Model_17,6.526604035197276e-07,2.3053845362711194e-06
Model_18,6.526745276535088e-07,2.3054344267799227e-06
Model_19,2.2809369270757493e-07,8.056926223089393e-07
Model_20,3.040126581691307e-08,1.0738602758710287e-07
