Model,MSE_Train,NMSE_Train
Model_1,0.5028334225190522,3.7552521982516462
Model_2,0.03856520350591894,0.28801201104752927
Model_3,0.008048480179284397,0.06010752573770563
Model_4,0.0007427817910873192,0.005547230611338816
Model_5,0.0004991643715711519,0.003727851053020339
Model_6,0.0004991643715168729,0.003727851052614974
Model_7,0.0002776597040476278,0.002073613581148236
Model_8,0.0002252401712604741,0.0016821348987167302
Model_9,4.733751165307306e-05,0.0003535252167694364
Model_10,3.158417614963626e-05,0.00023587641871875538
Model_11,9.376558655592376e-06,7.00258593135078e-05
Model_12,8.003493975884715e-06,5.977156052210533e-05
Model_13,2.1407418559088405e-06,1.5987452703556887e-05
Model_14,4.3448945943150864e-08,3.244846950454096e-07
Model_15,3.5296184378321555e-08,2.6359837679955595e-07
