Complexity,Loss,Equation
1,2.7384870564591056e6,"x0"
3,1.1883524386850833e6,"x0 ^ x0"
5,1.1829116959184303e6,"(x0 ^ x0) + x4"
6,0.22056294036094803,"1663.3406804791434 - x3"
7,0.041463890747691565,"sin(x3) + 1659.912493369033"
8,0.002270237309212483,"(x3 / x3) - -1658.1315929791454"
9,0.0015745312811379314,"1658.9806788514786 - (sin(x4) / x4)"
10,0.0003802424724195254,"1659.3102088523176 - (cos(sin(x4)) / x3)"
11,0.0001266546441851967,"(x4 * 0.07635092503667336) - -1658.8223459643077"
12,0.0001103513035906003,"(0.10481310506827413 * cos(x4)) - -1659.1847541867924"
13,6.301173263448178e-5,"(0.250822012881569 * cos(cos(x4))) - -1658.9339257517947"
14,6.301173263419678e-5,"(sin(0.25352931449144656) * cos(cos(x4))) - -1658.9339257549516"
15,3.5377703913507124e-5,"((0.0387401960958173 * x4) * cos(cos(x4))) - -1659.0036476547125"
17,8.753607094254267e-6,"(-0.0580828887065574 * cos(x4 * 1.9115685872163266)) - -1659.1345494316013"
19,8.753603487901828e-6,"(cos(1.9115764788541134 * x4) * sin(sin(-0.058145196764867756))) - -1659.1345485531747"
22,2.0498436419606765e-6,"1659.0854968556894 + ((sin(x4) / (1.8298416746096293 * x4)) * sin(x4 - 0.48729633612110934))"
