Complexity,Loss,Equation
1,0.43355219231745135,"0.10024046220273915"
2,0.01709432667379693,"sin(x0)"
3,0.0025722750116562152,"-50.23163278231879 + x0"
5,0.0022243844652940613,"(-2624.4645757099674 / x0) + 52.251770230992385"
6,0.00025945796904659405,"0.2503114151444827 + cos(x0 * 1.2142449735273533)"
7,0.00025945796904655285,"sin(0.2530018867292457) + cos(1.2142449737439953 * x0)"
8,1.0222289772545644e-6,"(cos(x0 * 1.4629103853200576) * 0.8891428191692781) + 0.273142056729664"
9,1.0222289752618027e-6,"sin(0.27665767732473756) + (cos(1.4629103890887136 * x0) * 0.8891428322050365)"
10,1.0222289752234531e-6,"sin(sin(0.28031428342862896)) + (0.8891428313594575 * cos(x0 * 1.4629103893393889))"
12,1.0203656078590948e-6,"sin(sin(0.2580074146624434)) + ((x0 * 0.01762276602231925) * cos(x0 * 1.4633656779558382))"
13,7.316660641700694e-7,"((4.001660407305977e-5 / sin(x0)) + 0.27284258664797995) + (0.8890894261753949 * cos(x0 * 1.462928352942736))"
14,7.316660641700468e-7,"((sin(4.001660407305977e-5) / sin(x0)) + 0.27284258664797995) + (0.8890894261753949 * cos(x0 * 1.462928352942736))"
