Model,MSE_Train,NMSE_Train
Model_1,44713.579915885835,6.958683225014665
Model_2,39071.560684162054,6.080627281901559
Model_3,37469.860579122455,5.8313579620794735
Model_4,10685.49707587552,1.662962111124113
Model_5,10685.49707587552,1.662962111124113
Model_6,1663.0381711075538,0.25881523791240224
Model_7,1569.6873479092994,0.24428723973706015
Model_8,229.47359100709167,0.035712506834139714
Model_9,161.7700129193433,0.025175937094052695
Model_10,93.75288163328459,0.014590569709372333
Model_11,82.63305079348744,0.012860013120625437
Model_12,40.00788619446359,0.006226345710932416
Model_13,18.061359391614303,0.0028108525163008653
Model_14,7.826085827228701,0.001217957771797939
Model_15,0.9438238439605992,0.00014688537940135013
Model_16,0.93045296511402,0.0001448044968035258
Model_17,0.37903961533735464,5.898916208064497e-05
Model_18,0.21031117705060043,3.2730299442097555e-05
Model_19,0.08997455167872699,1.4002555926472134e-05
Model_20,0.0439684133416144,6.842714471227139e-06
Model_21,0.002539603101160966,3.952332497529554e-07
