Complexity,Loss,Equation
1,3.03661,"x0"
2,0.85139996,"cos(x0)"
3,0.36149216,"sin(exp(x0))"
4,0.29525355,"cos(x0 + x0)"
5,0.26842913,"cos(exp(x0) - x0)"
6,0.18893094,"cos((x0 * x0) * x0)"
7,0.079853535,"cos(x0 * x0) / cos(x0)"
8,0.045656756,"cos(x0 + x0) + cos(exp(x0))"
9,0.016054653,"cos(x0 + x0) + sin(cos(exp(x0)))"
12,0.00080650224,"cos(x0 / -0.08963099) / cos(sin(x0))"
15,0.00028119236,"(cos(x0 / -0.089630686) * x0) / sin(sin(sin(x0)))"
17,0.00020412932,"cos((x0 + x0) * x0) - (x0 * cos(1.0488039 ^ x0))"
18,1.7213544e-5,"cos(x0 * (2.1043587 * x0)) - (x0 * 0.56284726)"
23,1.721334e-5,"cos((x0 * 2.1043773) * x0) - (sin(0.5978396) * ((x0 - x0) + x0))"
24,8.881384e-7,"cos(x0 * (-2.0993 * x0)) - ((x0 * 0.5615328) - 0.005068677)"
25,8.800301e-7,"cos((-2.099422 * x0) * x0) - ((x0 * sin(0.59622025)) + -0.0050446484)"
