Complexity,Loss,Equation
1,0.3231929804909916,"-1.0000343843002066"
3,0.15994820184513747,"x0 * -0.509053891919142"
4,0.12692546080915698,"sin(x0) + -1.7160052513160722"
5,0.12582230236574665,"(x0 ^ 2.068040491378485) * -0.19235311762183885"
6,0.0849930956136569,"-2.236929299262669 - (sin(x0) / -0.5819657558121116)"
7,0.07469466870298254,"-0.5215079377052263 / sin(cos(x0) + 1.2544317851296238)"
8,0.029932790578077236,"-0.464337700212252 * (sin(x0 ^ 1.982037700169355) + x0)"
9,0.029932790578077233,"(sin(x0 ^ 1.9820376999636078) + x0) * sin(-0.48288665941553727)"
10,0.024569531104817084,"(sin(x0 ^ 1.9803136645420831) + (x0 - 0.35258995422636075)) * -0.5305893537536047"
11,1.7472830934204004e-7,"-1.0000006548151776 - (sin(x0 * x0) / (-1.0000212813310134 / cos(x0)))"
15,1.7293288517445656e-7,"(-1.0000156679700032 + (x0 ^ -158.74155844132952)) - (sin(x0 * x0) / (-1.0000431829794452 / cos(x0)))"
16,1.703702981022452e-7,"((8.598403077241369e-6 / cos(x0)) + -0.9999938805127008) - (sin(x0 * x0) / (-1.0000250766333112 / cos(x0)))"
17,1.1047212659902193e-7,"(-0.9999938805127008 + (8.598403077241369e-6 / (2.582300685023076 - x0))) - (sin(x0 * x0) / (-1.0000533745016529 / cos(x0)))"
19,9.6033251693143e-8,"(-0.9999377760128016 + ((-9.589759362498414e-6 / -0.6720166423880671) / (2.5822404133909034 - x0))) - (sin(x0 * x0) / (-1.0001620797881974 / cos(x0)))"
23,9.402679335684471e-8,"(((-4.268434690287882e-6 / 0.18530720155806588) / (-2.576217323691822 + x0)) + (-2.228301203836631 + 1.2283617917957246)) - (sin(x0 * x0) / ((-1.066545632867087 / 1.0663441591963283) / cos(x0)))"
24,8.069814511379052e-8,"((-7.372160788863209e-5 / (x0 + -2.527188779387867)) + ((1.2283921272670038 + -2.2282708685393384) + sin(-3.1414648375678307))) - (sin(x0 * x0) / ((1.2281241170555741 + -2.228550941859317) / cos(x0)))"
26,7.928518111501264e-8,"(((-0.00018779577532559053 / x0) / (-2.530139113824236 + x0)) + ((1.3867451918155556 / -2.144400066902551) + sin(-2.780434329346877))) - (sin(x0 * x0) / ((1.2281082094557767 + -2.2285660221276684) / cos(x0)))"
