Model,MSE_Train,NMSE_Train
Model_1,2.366785622652978,6.992153159183283
Model_2,0.1533706494914219,0.4531002136836426
Model_3,0.060051849198046105,0.17741012243189602
Model_4,0.05325545681126613,0.15733165987768924
Model_5,0.024698350974555142,0.07296590411081519
Model_6,0.022973153618032264,0.06786918388775393
Model_7,0.0009854796903041039,0.0029113853252779862
Model_8,0.000859861744651503,0.002540274436679467
Model_9,0.00039356083444280505,0.001162689854772515
Model_10,0.0002852595503642793,0.0008427372750519901
Model_11,0.0001301353010405278,0.0003844564322102985
Model_12,6.137125602556305e-05,0.00018130802282852323
Model_13,2.9107474229613225e-05,8.599169943507684e-05
Model_14,2.4916985546339108e-05,7.361181238285056e-05
Model_15,6.094195660485363e-06,1.8003975109659332e-05
Model_16,3.3964663844373456e-06,1.0034120932922983e-05
Model_17,2.1378376043065994e-06,6.315776053269072e-06
Model_18,1.735429337206033e-06,5.12694838372511e-06
