Model,MSE_Train,NMSE_Train
Model_1,66.1630947446359,34.32579283634526
Model_2,7.721187820789998,4.005796503472006
Model_3,4.960261722606907,2.573412216605267
Model_4,0.12810573816533197,0.06646199133190912
Model_5,0.08448501830272703,0.043831311809509346
Model_6,0.02805833293616336,0.014556823972899646
Model_7,0.003234673589098986,0.001678167200932073
Model_8,0.0009135084088373038,0.00047393339923161473
Model_9,0.0007657283388500945,0.00039726425176654987
Model_10,0.0002895015715052693,0.00015019507487732696
Model_11,0.00020450322473397088,0.00010609744531564493
Model_12,0.00010771036221307894,5.5880753370497504e-05
Model_13,2.6603219865041926e-05,1.3801902970102662e-05
Model_14,2.4199593459388206e-05,1.2554887811956239e-05
Model_15,9.676957972490343e-06,5.020461269711894e-06
