complexity,loss,score,equation,sympy_format,lambda_format
1,66.1631,0.0,x2,x2,PySRFunction(X=>x2)
2,7.7211843,2.1481551467173055,exp(x3),exp(x3),PySRFunction(X=>exp(x3))
3,4.9602633,0.4425089350015122,x2 ^ x3,x2**x3,PySRFunction(X=>x2**x3)
5,0.12810573,1.8281790822029962,x1 + (x3 ^ x2),x1 + x3**x2,PySRFunction(X=>x1 + x3**x2)
7,0.08448518,0.20813990210769756,(x3 + x1) + (x3 * x2),x1 + x2*x3 + x3,PySRFunction(X=>x1 + x2*x3 + x3)
8,0.028058149,1.1022970276551847,((x3 ^ x2) + x0) - cos(x3),x0 + x3**x2 - cos(x3),PySRFunction(X=>x0 + x3**x2 - cos(x3))
9,0.0032346495,2.1603585308411817,((x4 + x1) + (x3 + x2)) + x0,x0 + x1 + x2 + x3 + x4,PySRFunction(X=>x0 + x1 + x2 + x3 + x4)
10,0.0009135114,1.2643799996370921,(x0 + (x3 ^ x2)) + cos(x0 / x1),x0 + x3**x2 + cos(x0/x1),PySRFunction(X=>x0 + x3**x2 + cos(x0/x1))
16,0.0007657123,0.02941489058202537,((x3 * log(x1)) - sin(x3)) + (8.659356 + log(x1)),x3*log(x1) + log(x1) - sin(x3) + 8.659356,PySRFunction(X=>x3*log(x1) + log(x1) - sin(x3) + 8.659356)
17,0.00028950354,0.9726389868050263,(sin(x3 * x4) / exp(x1)) + (((x3 ^ x2) + x0) + sin(log(x1))),x0 + x3**x2 + sin(log(x1)) + exp(-x1)*sin(x3*x4),PySRFunction(X=>x0 + x3**x2 + sin(log(x1)) + exp(-x1)*sin(x3*x4))
19,0.00020450586,0.17378544729426867,((x3 * log(x1)) - sin(sin(x3))) + (8.694378 + (log(x1) ^ x2)),x3*log(x1) + log(x1)**x2 - sin(sin(x3)) + 8.694378,PySRFunction(X=>x3*log(x1) + log(x1)**x2 - sin(sin(x3)) + 8.694378)
21,0.00010771516,0.32055314734922413,(x2 - (-2.0761569 * (x4 + x0))) + cos(sin(x4 - -1.0833694)),x2 - (-1)*2.0761569*(x0 + x4) + cos(sin(x4 - 1*(-1.0833694))),PySRFunction(X=>x2 - (-1)*2.0761569*(x0 + x4) + cos(sin(x4 - 1*(-1.0833694))))
22,2.6599922e-05,1.3985820521780508,(((x0 + x4) / cos(-1.075886)) + sin(log(x0))) + (0.29013628 + x2),2.10547264246478*x0 + x2 + 2.10547264246478*x4 + sin(log(x0)) + 0.29013628,PySRFunction(X=>2.10547264246478*x0 + x2 + 2.10547264246478*x4 + sin(log(x0)) + 0.29013628)
24,2.4196106e-05,0.04735828616402601,(x2 - sin(sin(-0.29330194))) + (((x4 + x0) / cos(1.076081)) + sin(log(x0))),2.10623367262157*x0 + x2 + 2.10623367262157*x4 + sin(log(x0)) + 0.285103803143785,PySRFunction(X=>2.10623367262157*x0 + x2 + 2.10623367262157*x4 + sin(log(x0)) + 0.285103803143785)
25,9.677216e-06,0.9164174545075366,(((x0 + x4) / cos(1.0827384)) + log(x0)) + (x2 - ((-0.6492194 / x0) / x3)),2.13259882431401*x0 + x2 + 2.13259882431401*x4 + log(x0) + 0.6492194/(x0*x3),PySRFunction(X=>2.13259882431401*x0 + x2 + 2.13259882431401*x4 + log(x0) + 0.6492194/(x0*x3))
