complexity,loss,score,equation,sympy_format,lambda_format
1,4063.8975,0.0,x0,x0,PySRFunction(X=>x0)
2,3413.0679,0.1745309242537956,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
4,60.868923,2.0133220471627538,exp(x0 + x0),exp(x0 + x0),PySRFunction(X=>exp(x0 + x0))
6,36.802036,0.2515847895864226,x0 + exp(x0 + x0),x0 + exp(x0 + x0),PySRFunction(X=>x0 + exp(x0 + x0))
7,1.0129439,3.5926923260576262,7.844779 ^ x0,7.844779**x0,PySRFunction(X=>7.844779**x0)
8,1.0129437,1.974443202900617e-07,exp(2.0598485) ^ x0,exp(2.0598485)**x0,PySRFunction(X=>exp(2.0598485)**x0)
9,0.5616499,0.5897372231708647,(7.9497695 ^ x0) - x0,7.9497695**x0 - x0,PySRFunction(X=>7.9497695**x0 - x0)
10,0.5593327,0.004134235982692972,(7.8895 ^ x0) - sin(x0),7.8895**x0 - sin(x0),PySRFunction(X=>7.8895**x0 - sin(x0))
11,0.15243767,1.2999886748713738,(7.816223 ^ x0) + sin(exp(x0)),7.816223**x0 + sin(exp(x0)),PySRFunction(X=>7.816223**x0 + sin(exp(x0)))
14,0.016328262,0.7446194399173357,((exp(x0) - cos(x0)) * (x0 * (x0 + x0))) + cos(x0),x0*(x0 + x0)*(exp(x0) - cos(x0)) + cos(x0),PySRFunction(X=>x0*(x0 + x0)*(exp(x0) - cos(x0)) + cos(x0))
15,0.013535824,0.18755767101939222,((exp(x0) - cos(x0)) * (x0 * (x0 + x0))) + sin(cos(x0)),x0*(x0 + x0)*(exp(x0) - cos(x0)) + sin(cos(x0)),PySRFunction(X=>x0*(x0 + x0)*(exp(x0) - cos(x0)) + sin(cos(x0)))
16,0.011772737,0.139553365819563,((exp(x0) - cos(x0)) * (x0 * (x0 + x0))) + sin(sin(cos(x0))),x0*(x0 + x0)*(exp(x0) - cos(x0)) + sin(sin(cos(x0))),PySRFunction(X=>x0*(x0 + x0)*(exp(x0) - cos(x0)) + sin(sin(cos(x0))))
17,0.005500603,0.7609287120032722,(((x0 + x0) * x0) * (exp(x0) - cos(x0))) - (sin(log(x0)) ^ x0),2*x0**2*(exp(x0) - cos(x0)) - sin(log(x0))**x0,PySRFunction(X=>2*x0**2*(exp(x0) - cos(x0)) - sin(log(x0))**x0)
19,0.0010918087,0.8085110218831325,((7.8894153 ^ x0) - 1.1612568) - cos(exp(x0) + x0),7.8894153**x0 - cos(x0 + exp(x0)) - 1*1.1612568,PySRFunction(X=>7.8894153**x0 - cos(x0 + exp(x0)) - 1*1.1612568)
22,0.0010298328,0.01947973995288966,cos((x0 / -0.03149028) * x0) + ((exp(x0) - cos(x0)) * (x0 * (x0 + x0))),x0*(x0 + x0)*(exp(x0) - cos(x0)) + cos(x0*x0/(-0.03149028)),PySRFunction(X=>x0*(x0 + x0)*(exp(x0) - cos(x0)) + cos(x0*x0/(-0.03149028)))
23,0.00020940822,1.5928661852693327,cos(sin(x0) * (x0 * -1.1154757)) + ((exp(x0) - cos(x0)) * (x0 * (x0 + x0))),x0*(x0 + x0)*(exp(x0) - cos(x0)) + cos(sin(x0)*x0*(-1.1154757)),PySRFunction(X=>x0*(x0 + x0)*(exp(x0) - cos(x0)) + cos(sin(x0)*x0*(-1.1154757)))
