Model,MSE_Train,NMSE_Train
Model_1,2.397650014504804,0.031284161639764246
Model_2,2.397650014504804,0.031284161639764246
Model_3,2.342679448714294,0.030566914312082527
Model_4,1.4383404681214722,0.018767241017459243
Model_5,0.9219442622560164,0.012029384250739916
Model_6,0.18327564897575435,0.002391351945656831
Model_7,0.085694015766809,0.0011181220881242954
Model_8,0.06378438733870162,0.0008322486899779657
Model_9,0.06376395872234536,0.0008319821405932349
Model_10,0.035881790856525805,0.00046817998385456974
Model_11,0.024592891022441093,0.00032088418796771503
Model_12,0.00553561476184054,7.222783389453587e-05
Model_13,0.005535614782682705,7.222783416648117e-05
Model_14,0.005086756370105236,6.63711999423483e-05
Model_15,0.005086758299195027,6.637122511280957e-05
Model_16,0.0014207373889990578,1.853755879974954e-05
Model_17,0.00039822547413290827,5.1959835782866286e-06
Model_18,0.0003972399460367705,5.183124562135986e-06
