complexity,loss,score,equation,sympy_format,lambda_format
1,4.5531664,0.0,x0,x0,PySRFunction(X=>x0)
2,0.49815866,2.2126595613366233,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
3,0.4373701,0.13013887323756987,sin(exp(x0)),sin(exp(x0)),PySRFunction(X=>sin(exp(x0)))
4,0.43114853,0.01432709951791778,sin(sin(exp(x0))),sin(sin(exp(x0))),PySRFunction(X=>sin(sin(exp(x0))))
5,0.25258744,0.534695162108123,sin(exp(x0) ^ x0),sin(exp(x0)**x0),PySRFunction(X=>sin(exp(x0)**x0))
6,0.12594503,0.695911943881307,sin(sin(x0) * exp(x0)),sin(exp(x0)*sin(x0)),PySRFunction(X=>sin(exp(x0)*sin(x0)))
8,0.06998414,0.29378844848361485,sin(((x0 + x0) ^ x0) + x0),sin(x0 + (x0 + x0)**x0),PySRFunction(X=>sin(x0 + (x0 + x0)**x0))
9,0.00022452995,5.742014818075048,sin(x0 + (x0 * x0)) + sin(x0),sin(x0) + sin(x0 + x0*x0),PySRFunction(X=>sin(x0) + sin(x0 + x0*x0))
13,0.00015124917,0.09877012414102629,sin(x0 * (x0 + 0.9947847)) + sin(x0),sin(x0) + sin(x0*(x0 + 0.9947847)),PySRFunction(X=>sin(x0) + sin(x0*(x0 + 0.9947847)))
15,0.00014942739,0.006059010032019811,sin(x0) + sin((x0 + -0.011922144) + (x0 * x0)),sin(x0) + sin(x0 + x0*x0 - 0.011922144),PySRFunction(X=>sin(x0) + sin(x0 + x0*x0 - 0.011922144))
19,2.5436806e-05,0.4426533522382982,sin((x0 + 7.568137) * x0) + (sin(x0) * 0.91664094),sin(x0)*0.91664094 + sin(x0*(x0 + 7.568137)),PySRFunction(X=>sin(x0)*0.91664094 + sin(x0*(x0 + 7.568137)))
