Complexity,Loss,Equation
1,1.9382784804413267e6,"x0"
3,1.105988668972145e6,"x2 ^ x2"
5,1.1019836288658285e6,"x0 + (x3 ^ x3)"
6,830992.6830426676,"(x0 - cos(x2)) ^ x3"
7,21.20141442827118,"1391.1749074788172 - cos(x3)"
9,5.047948209176391e-5,"1.849430778784291e6 * 0.0007549813178441614"
11,1.9000114455133696e-5,"(cos(x4) / (x3 ^ x4)) + 1396.2908038971427"
19,8.66180792140125e-6,"((x4 + 50440.590119538225) / 2.9505563846262866e6) * (81670.94097849927 + sin(x4))"
20,7.30040600888917e-6,"(-0.9789337033326957 * cos(x4)) + (cos(x4) - (-740.8035512181063 - 655.492950233608))"
22,2.3716651858202264e-6,"(((39823.4258027292 + 26888.71783096072) + cos(x4)) / 3.5354197905761604e6) * 73997.04915668847"
23,1.7725198132039363e-6,"sin(0.018842025332663614 * cos(x4)) + (cos(x4 - x4) - (-740.3039647097945 - 654.9933637253014))"
