complexity,loss,score,equation,sympy_format,lambda_format
1,2151.3188,0.0,x0,x0,PySRFunction(X=>x0)
2,57.217094,3.626983628526533,log(x0),log(x0),PySRFunction(X=>log(x0))
4,13.448235,0.7240024146114588,x0 / log(x0),x0/log(x0),PySRFunction(X=>x0/log(x0))
6,0.29438502,1.9108573236226223,log(x0 * (x0 * x0)),log(x0**3),PySRFunction(X=>log(x0**3))
8,0.26531845,0.051978849884887886,log(x0 * ((x0 * x0) + x0)),log(x0*(x0**2 + x0)),PySRFunction(X=>log(x0*(x0**2 + x0)))
9,0.26531842,1.1307167553147722e-07,log(x0) + log(x0 + (x0 * x0)),log(x0) + log(x0**2 + x0),PySRFunction(X=>log(x0) + log(x0**2 + x0))
10,0.25613338,0.03523236514345658,log(x0 * ((x0 * x0) + (x0 + x0))),log(x0*(x0**2 + 2*x0)),PySRFunction(X=>log(x0*(x0**2 + 2*x0)))
11,0.25513458,0.003907153777550724,log((sin(x0) + x0) * ((x0 * x0) + x0)),log((x0 + sin(x0))*(x0**2 + x0)),PySRFunction(X=>log((x0 + sin(x0))*(x0**2 + x0)))
12,0.2524988,0.01038467441662315,log((log(x0) + x0) * ((x0 * x0) + sin(x0))),log((x0 + log(x0))*(x0**2 + sin(x0))),PySRFunction(X=>log((x0 + log(x0))*(x0**2 + sin(x0))))
13,0.25142318,0.0042690006637162254,log((x0 + sin(x0)) * ((x0 * x0) + (x0 + x0))),log((x0 + sin(x0))*(x0**2 + 2*x0)),PySRFunction(X=>log((x0 + sin(x0))*(x0**2 + 2*x0)))
14,0.24619572,0.021010666206367205,((sin(x0) + log(x0)) / x0) + log((x0 * x0) * x0),log(x0**3) + (log(x0) + sin(x0))/x0,PySRFunction(X=>log(x0**3) + (log(x0) + sin(x0))/x0)
17,0.24381082,0.0032447442188473824,log((x0 + (x0 * x0)) * ((x0 / 0.8988413) + sin(x0))),log((1.11254344899372*x0 + sin(x0))*(x0**2 + x0)),PySRFunction(X=>log((1.11254344899372*x0 + sin(x0))*(x0**2 + x0)))
21,0.24363582,0.0001795068353724196,log(((x0 / 0.8984006) * (x0 + 1.0012559)) * (sin(x0) + x0)),log(1.11308919428593*x0*(x0 + 1.0012559)*(x0 + sin(x0))),PySRFunction(X=>log(1.11308919428593*x0*(x0 + 1.0012559)*(x0 + sin(x0))))
22,0.24325511,0.001563841321047827,(exp(sin(x0)) / ((x0 / x0) + x0)) + log((x0 * 1.1027648) * (x0 * x0)),log(1.1027648*x0**3) + exp(sin(x0))/(x0 + 1),PySRFunction(X=>log(1.1027648*x0**3) + exp(sin(x0))/(x0 + 1))
23,0.24304375,0.0008692597523623118,(log(x0 + x0) / 1.1348774) + log((x0 * x0) + (2.6832335 - x0)),0.881152448713843*log(2*x0) + log(x0**2 - x0 + 2.6832335),PySRFunction(X=>0.881152448713843*log(2*x0) + log(x0**2 - x0 + 2.6832335))
26,0.24299443,6.764900673615043e-05,log((1.1167775 * x0) * (x0 * x0)) + (exp(sin(x0)) / (x0 + (x0 * 0.59406954))),log(1.1167775*x0**3) + 0.627325204394784*exp(sin(x0))/x0,PySRFunction(X=>log(1.1167775*x0**3) + 0.627325204394784*exp(sin(x0))/x0)
30,0.22477874,0.01948049516841114,((log(x0) / -0.21920875) * (-0.06920137 / 0.11154343)) + cos(cos(x0 * -0.87039)),2.83017188100617*log(x0) + cos(cos(0.87039*x0)),PySRFunction(X=>2.83017188100617*log(x0) + cos(cos(0.87039*x0)))
