Model,MSE_Train,NMSE_Train
Model_1,2151.3191900352967,278.2686383074426
Model_2,57.21709451685238,7.400911521107903
Model_3,13.448234140463331,1.7395009625907687
Model_4,0.29438507315300544,0.03807809358265412
Model_5,0.26531841550427354,0.03431838220113266
Model_6,0.26531841550427354,0.03431838220113266
Model_7,0.2561334137830738,0.03313032143653369
Model_8,0.2551345631875733,0.033001122200841504
Model_9,0.25249873508951365,0.03266018334850526
Model_10,0.2514231336744202,0.03252105655480307
Model_11,0.24619572720284477,0.03184490245946358
Model_12,0.24381090809634834,0.03153643109526613
Model_13,0.24363587318743024,0.031513790695837485
Model_14,0.24325526357332553,0.03146455963819889
Model_15,0.24304382249332987,0.03143721017667539
Model_16,0.24299434163692873,0.03143080993137622
Model_17,0.2247789295239278,0.029074684467348497
