Model,MSE_Train,NMSE_Train
Model_1,0.017769891304903394,0.01786131302945055
Model_2,0.017769891304903394,0.01786131302945055
Model_3,0.012379201502672414,0.012442889452726376
Model_4,0.008179677213930345,0.00822175964337831
Model_5,0.007341902633849352,0.007379674918931287
Model_6,0.006033540867523728,0.006064581952793763
Model_7,0.005907933287045799,0.005938328152177148
Model_8,0.004676713412937105,0.004700773954337578
Model_9,0.0033087245849272896,0.0033257471599343834
Model_10,0.0012105598401852048,0.0012167878731178948
Model_11,0.00017126506556804018,0.0001721461822490742
Model_12,1.4105587078758149e-05,1.4178156858413149e-05
