Model,MSE_Train,NMSE_Train
Model_1,0.011236799495419808,0.7427937541553837
Model_2,0.010372942057832514,0.685689601911494
Model_3,0.010328593338646145,0.6827579885433055
Model_4,0.0027106207711055895,0.1791819974612673
Model_5,0.0024961333752511177,0.1650035921198981
Model_6,0.0017037736112686898,0.11262569893331217
Model_7,0.0012867403707232266,0.08505826868071989
Model_8,0.0011254734704964024,0.07439793374377357
Model_9,0.0008590353668783968,0.05678539564365634
Model_10,0.00015952631843871155,0.010545276082213369
Model_11,0.00015174436539062863,0.010030860378560158
Model_12,9.223689100325053e-05,0.006097197566607087
Model_13,3.1845198249630014e-05,0.0021050846701773777
Model_14,2.3003510509930983e-05,0.0015206166077261747
Model_15,7.505620570529865e-06,0.0004961491110633601
Model_16,7.505537475199361e-06,0.0004961436181565478
