Model,MSE_Train,NMSE_Train
Model_1,11176.453550373206,3.140076688053594
Model_2,9251.51450086951,2.5992560951859436
Model_3,9243.826522283172,2.597096121789337
Model_4,3032.3843995217867,0.8519625227483545
Model_5,945.0964554824845,0.265529251693936
Model_6,529.6020830010085,0.14879417225516592
Model_7,261.4535293886276,0.07345658700609464
Model_8,62.81535994729776,0.01764826798887548
Model_9,0.0001913977744721321,5.377409632281901e-08
Model_10,0.00017763392814173153,4.9907079580410626e-08
Model_11,6.182557688803922e-05,1.7370183827687844e-08
Model_12,2.9715990812353837e-05,8.348846044206146e-09
Model_13,8.247147097665175e-06,2.3170743946287444e-09
