Model,MSE_Train,NMSE_Train
Model_1,0.5135370747996211,3.2773666561857824
Model_2,0.21663334570479015,1.3825426413621238
Model_3,0.11867578317951388,0.7573826190466109
Model_4,0.11262146122502081,0.7187442541199667
Model_5,0.05112463415313259,0.32627473167064364
Model_6,0.04307903573609201,0.2749281448806661
Model_7,0.02140748921023935,0.13662147247629863
Model_8,0.004002916347236058,0.025546402017909624
Model_9,0.001528477873797961,0.009754665561893087
Model_10,0.0006632921944595358,0.004233095969318675
Model_11,8.350475184871908e-05,0.0005329229431951851
Model_12,4.366465050625278e-05,0.00027866550760534127
Model_13,1.5031668499040272e-05,9.59313193595913e-05
Model_14,1.0821271659653958e-05,6.9060787731278e-05
Model_15,9.869060777203953e-06,6.298382786033474e-05
Model_16,9.29819590364266e-06,5.9340598201546184e-05
Model_17,9.188308871776443e-06,5.863930493206591e-05
Model_18,5.186515427377141e-06,3.310006922112011e-05
