Model,MSE_Train,NMSE_Train
Model_1,90.62517948460525,19.096033984474595
Model_2,4.194155852935802,0.8837692036510726
Model_3,4.194155852935802,0.8837692036510726
Model_4,1.5163768946766858,0.31952250885127365
Model_5,0.6049861449060174,0.1274793169951635
Model_6,0.4793465867157339,0.10100524779452164
Model_7,0.44280337233852995,0.09330506482531085
Model_8,0.09507754741676319,0.02003421220191267
Model_9,0.021895149543043148,0.004613624184216163
Model_10,0.014044097710257759,0.002959294190439883
Model_11,0.0030399335443002293,0.0006405578957486391
Model_12,0.0019332097284181303,0.0004073552061682884
Model_13,0.0019098400927047084,0.0004024308864557509
