x1,x2,x3,x4,x5,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals
2.809,2.8191,2.8291,2.8392,2.8492,14.33829932621417,2.8492,16.761758299121542,16.761758299121542,15.847860909839158,13.838377445873231,14.797132563935673,14.533869195916813,14.061325665965468,14.526856216735336,14.42144489640565,14.418255315998518,14.340086792898271,14.35082085272524,11.48909932621417,2.4234589729073726,2.4234589729073726,1.509561583624988,0.49992188034093843,0.4588332377215032,0.19556986970264312,0.27697366024870185,0.1885568905211663,0.08314557019147983,0.0799559897843487,0.0017874666841013465,0.012521526511070746
2.1558,2.1658,2.1759,2.1859,2.196,11.625252541032586,2.196,8.72157638780113,8.72157638780113,10.97684129373529,10.665827906478174,10.409057671936116,10.576383579949429,11.176185346431605,11.423703683339358,11.428832494969074,11.551416883615172,11.558439743762431,11.565392860109716,9.429252541032586,2.903676153231455,2.903676153231455,0.6484112472972949,0.9594246345544111,1.2161948690964692,1.0488689610831567,0.4490671946009801,0.2015488576932274,0.19642004606351193,0.07383565741741371,0.06681279727015443,0.05985968092286953
1.9045,1.9146,1.9246,1.9347,1.9447,8.346261410193476,1.9447,6.78422456436323,6.78422456436323,10.09768572220965,9.445280295868901,7.92564605375813,9.135572959445549,8.362600363366795,8.416455837836919,8.446407742619398,8.330803122088389,8.40335475946284,8.408677435535719,6.401561410193476,1.5620368458302458,1.5620368458302458,1.7514243120161748,1.0990188856754255,0.42061535643534587,0.7893115492520728,0.016338953173319126,0.07019442764344319,0.10014633242592197,0.015458288105087092,0.05709334926936371,0.062416025342242776
2.5075,2.5176,2.5276,2.5377,2.5477,12.578179681438888,2.5477,12.398803797325034,12.398803797325034,13.124812224933507,12.374011729205119,12.3527663518882,12.677311392370573,12.259326306769754,12.658663825837186,12.603735162350217,12.569455525467994,12.580638027767101,12.580084970115216,10.030479681438887,0.1793758841138544,0.1793758841138544,0.5466325434946189,0.20416795223376916,0.2254133295506886,0.09913171093168494,0.31885337466913377,0.08048414439829799,0.025555480911329198,0.008724155970893932,0.002458346328213068,0.0019052886763279986
