Complexity,Loss,Equation
1,0.29957790434233456,"-0.8640331574668807"
2,0.25000726941447654,"sin(x0)"
4,0.1992744290757794,"-1.4258710552171037 - cos(x0)"
5,0.18562530666329877,"cos(x1 + sin(x0))"
6,0.142270499472928,"sin(x1 + x0) + -1.5994726477087218"
7,0.10839431275957316,"sin(x1) + sin(-0.734694877893165 * x0)"
8,0.06676976201515589,"cos(x0 + (-1.7672811117809233 * x1)) + -0.49420880748890106"
9,0.010540689503975095,"sin((-2.1114871606338093 * x1) + x0) + sin(x0)"
10,0.008376785032163412,"sin((x1 * -1.9657975623454613) + x0) + sin(sin(x0))"
11,0.0038259231456191,"cos(x0 + (-1.9103555538805386 * x1)) + sin(x0 * 0.7776174315398603)"
13,0.0005443594671981759,"sin(-0.7389390013539334 * x0) + sin((x1 / x0) * (x1 / 1.168710496820235))"
14,0.0005443594671981114,"sin(x0 * sin(-0.8314942815077604)) + sin((x1 / x0) * (x1 / 1.168710496820235))"
15,0.00048224423155417866,"(sin(x0 * 0.7763151713173634) + 0.04446942021145977) + sin((x1 / 1.1687775069640058) * (x1 / x0))"
17,0.00048153610666326944,"sin((x1 / x0) * (x1 / 1.1687702923424623)) + ((3.8772104541370718 / x1) + sin(0.7763250538475072 * x0))"
18,0.00040393305141501047,"(cos(-0.1431088045002781 * x1) * sin(0.7759552150028464 * x0)) + sin((x1 / 1.1684928826384207) * (x1 / x0))"
