Complexity,Loss,Equation
3,34.814428126505,"x2 + x0"
4,25.786501923959612,"1.8314614788480528 / sin(0.39116918501818804)"
5,5.382846566757462,"(x3 / 0.2972926933814638) + x1"
6,5.012422579974938,"(x3 / sin(0.2972926933814638)) + x0"
7,3.140963413442618,"((x3 / 0.2972926933814638) + x1) + 1.1380328933581434"
8,2.3862489536175424,"((2.1907158471656016 + x0) + sin(x0)) ^ 1.3654986559251878"
9,1.1584493660916013e-9,"(x1 + x2) + (x4 + (x3 + x0))"
11,1.158445191233366e-9,"-6.461315555035478e-8 + ((x4 + x2) + (x1 + (x3 + x0)))"
12,1.1584451912256219e-9,"(((x0 + x3) + x1) + (x4 + x2)) + sin(-6.461315668075525e-8)"
13,1.1578417234351332e-9,"(-6.336387817855758e-8 * x1) + ((x4 + x2) + (x1 + (x3 + x0)))"
14,1.053745139442846e-9,"((x4 + x2) + ((x0 + x3) + x1)) + (5.739633541018566e-8 / cos(x0))"
17,9.364022137766191e-10,"((x2 + x4) + ((x0 + x3) + x1)) - ((sin(-6.336387817855758e-8) / cos(x0)) * x2)"
20,9.025628292204717e-10,"((x2 + x4) + ((x0 + x3) + x1)) + ((-6.336387817855758e-8 / cos(x3)) * ((x2 ^ x4) * x1))"
