Complexity,Loss,Equation
1,8875.548024336511,"x0"
3,0.0011860916532514172,"10.375636279496824 + 85.86604535040084"
5,7.616763705865949e-5,"96.1152616892808 + (x0 * 0.062187155370092326)"
6,6.54695938002704e-5,"97.17067604531603 - cos(-0.18233739766095178 * x0)"
7,3.280314581476198e-5,"96.42795096924017 + (cos(cos(x0)) * -0.2203590615968974)"
8,2.201865617026069e-6,"96.25190228067049 + (sin(x0 ^ 1.4412604635142845) * -0.04740118769078547)"
11,5.545533229934472e-7,"96.20529572953305 + ((cos(x0) * 0.09725706026444682) * cos(x0 * -1.1373203594640422))"
12,1.2651207252191773e-7,"(96.28002444664686 + (x0 * -0.012951302364308036)) + (-0.05664775747381309 * sin(x0 ^ 1.4431593468930577))"
13,1.2569484636989615e-7,"(96.28002444664686 + sin(x0 * -0.012951302364308036)) + (-0.05664775747381309 * sin(x0 ^ 1.4431593468930577))"
14,1.1259118031372149e-7,"(96.27995641509966 + ((x0 + 0.014861450310541775) * -0.012753067385550973)) + (sin(x0 ^ 1.4418493544208952) * -0.056577163867700966)"
15,1.1255227404548361e-7,"(96.27982046754464 + ((x0 + 0.012217340870880314) * -0.012705699145818258)) + (sin(-0.0565766986755541) * sin(x0 ^ 1.4418549201474447))"
16,1.0829461929090155e-7,"(sin(x0 ^ 1.4531091981825393) * sin(-0.049421625723690264)) + (96.24985861467646 + ((0.04084923308433025 ^ x0) * sin(0.403324705167327)))"
17,1.0718096746497617e-7,"(sin(x0 ^ 1.4531091981825393) * sin(sin(-0.049421625723690264))) + (96.24985861467646 + ((0.04084923308433025 ^ x0) * sin(0.403324705167327)))"
