Model,MSE_Train,NMSE_Train
Model_1,3415.5252379493745,13719.986013973754
Model_2,1.463561975055526,5.87905180885191
Model_3,0.46116841418229015,1.8524893689458546
Model_4,0.25242740261280705,1.0139876569820763
Model_5,0.24748051133694976,0.9941162537895881
Model_6,0.2464659566809111,0.9900408408672642
Model_7,0.2457717032221181,0.9872520610804952
Model_8,0.24458223536895773,0.982474031005323
Model_9,0.23710208514838493,0.9524266592955776
Model_10,0.22869835819030246,0.9186693281978372
Model_11,0.22609614765339367,0.9082163847456498
Model_12,0.22504030666010472,0.9039751267687063
Model_13,5.561526054342261e-06,2.234035890999247e-05
Model_14,9.369275017965765e-10,3.7635887089723605e-09
