complexity,loss,score,equation,sympy_format,lambda_format
1,5.645239,0.0,x0,x0,PySRFunction(X=>x0)
2,0.20712674,3.3052369376044024,cos(x1),cos(x1),PySRFunction(X=>cos(x1))
4,0.036456164,0.8686101619552778,sin(x1 + x1),sin(x1 + x1),PySRFunction(X=>sin(x1 + x1))
5,0.02687551,0.30489508951312916,cos(x1) + cos(x1),cos(x1) + cos(x1),PySRFunction(X=>cos(x1) + cos(x1))
6,0.02091002,0.2509869930917188,cos(x1) + sin(cos(x1)),sin(cos(x1)) + cos(x1),PySRFunction(X=>sin(cos(x1)) + cos(x1))
7,0.017273538,0.19105273481751608,sin(cos(x1)) + sin(cos(x1)),sin(cos(x1)) + sin(cos(x1)),PySRFunction(X=>sin(cos(x1)) + sin(cos(x1)))
8,0.01487774,0.1493095989534026,cos(x1) + sin(cos(x0 ^ x1)),sin(cos(x0**x1)) + cos(x1),PySRFunction(X=>sin(cos(x0**x1)) + cos(x1))
9,0.010318439,0.36593364722672556,log(x0 / x1) + cos(exp(exp(x1))),log(x0/x1) + cos(exp(exp(x1))),PySRFunction(X=>log(x0/x1) + cos(exp(exp(x1))))
10,0.0043154866,0.871722401336156,((x0 - x1) / x1) + cos(exp(exp(x1))),cos(exp(exp(x1))) + (x0 - x1)/x1,PySRFunction(X=>cos(exp(exp(x1))) + (x0 - x1)/x1)
11,0.0006933402,1.8284445787442094,((x0 / x1) - sin(x0)) + cos(exp(exp(x1))),x0/x1 - sin(x0) + cos(exp(exp(x1))),PySRFunction(X=>x0/x1 - sin(x0) + cos(exp(exp(x1))))
12,0.00060646504,0.1338737033110345,sin((x0 / x1) - sin(x0)) + cos(exp(exp(x1))),sin(x0/x1 - sin(x0)) + cos(exp(exp(x1))),PySRFunction(X=>sin(x0/x1 - sin(x0)) + cos(exp(exp(x1))))
14,0.00018536703,0.5926546394553603,sin(sin(cos(x1))) * exp(sin(x0 / -0.36781856)),exp(sin(x0/(-0.36781856)))*sin(sin(cos(x1))),PySRFunction(X=>exp(sin(x0/(-0.36781856)))*sin(sin(cos(x1))))
17,0.00017359409,0.02187268257822157,(((x0 + 0.037123043) / x1) - sin(x0)) + cos(exp(exp(x1))),-sin(x0) + cos(exp(exp(x1))) + (x0 + 0.037123043)/x1,PySRFunction(X=>-sin(x0) + cos(exp(exp(x1))) + (x0 + 0.037123043)/x1)
18,0.00016625747,0.043182147010581665,(((x0 - -0.032020487) / x1) - cos(cos(x0))) + cos(exp(exp(x1))),cos(exp(exp(x1))) - cos(cos(x0)) + (x0 - 1*(-0.032020487))/x1,PySRFunction(X=>cos(exp(exp(x1))) - cos(cos(x0)) + (x0 - 1*(-0.032020487))/x1)
19,8.133309e-05,0.7149846660400256,cos(exp(exp(x1))) + (((x0 / x1) - sin(x0)) + (0.0944357 ^ x0)),0.0944357**x0 + x0/x1 - sin(x0) + cos(exp(exp(x1))),PySRFunction(X=>0.0944357**x0 + x0/x1 - sin(x0) + cos(exp(exp(x1))))
20,3.499245e-05,0.8434206208833116,(cos(x0 ^ x1) / ((x0 / 0.9406063) ^ x0)) + sin(cos(x1) * x0),sin(x0*cos(x1)) + cos(x0**x1)/((x0/0.9406063)**x0),PySRFunction(X=>sin(x0*cos(x1)) + cos(x0**x1)/((x0/0.9406063)**x0))
