Model,MSE_Train,NMSE_Train
Model_1,5.645239247149028,9.718177721025864
Model_2,0.2071267391843315,0.356564952173898
Model_3,0.036456176287060986,0.06275865108208313
Model_4,0.02687551612413676,0.04626571711208865
Model_5,0.020910022755824136,0.03599622768767829
Model_6,0.01727353553897668,0.0297360804190909
Model_7,0.014877760880770738,0.025611797481085472
Model_8,0.01288345671055312,0.022178638759646752
Model_9,0.005209444563090394,0.008967965018933752
Model_10,0.0014524969205581813,0.002500447296428738
Model_11,0.001216047339120888,0.0020934035992762634
Model_12,0.00018537249863774473,0.0003191154187596243
Model_13,0.0006862475814533526,0.001181362855534579
Model_14,0.0007146393667313351,0.0012302388026944773
Model_15,0.00032796902258759147,0.0005645927672785522
Model_16,3.499187599189445e-05,6.023788448878672e-05
