Model,MSE_Train,NMSE_Train
Model_1,0.7600009196626722,51.042389565837894
Model_2,0.4613039925495441,30.981617899148294
Model_3,0.2968494834868528,19.93669558357759
Model_4,0.0013629455068851792,0.0915367254428055
Model_5,0.0008768825272641889,0.05889227026193757
Model_6,0.0008768825046537742,0.05889226874340047
Model_7,0.0004639502770546713,0.031159344900679682
Model_8,0.00038858061314435747,0.026097446096051878
Model_9,0.00030865162417900515,0.020729338654571567
Model_10,0.0002901470724315841,0.019486555238661628
Model_11,0.0002583671823844511,0.017352187389652655
Model_12,0.00025836705315980806,0.017352178710801882
Model_13,0.00019199585471131123,0.012894625463809276
Model_14,0.00015704037723299723,0.01054698212187766
Model_15,0.00014516769796746537,0.009749601612745512
Model_16,9.385657814961601e-05,0.006303497668602235
Model_17,2.015435780344269e-05,0.0013535859705396263
Model_18,1.3137519297402701e-07,8.823283769240378e-06
Model_19,1.3136697641994722e-07,8.822731937599942e-06
