Complexity,Loss,Equation
1,0.17136647968325552,"x0"
6,0.0013672515666966485,"x0 * 1.3748798115803884"
8,0.001367251566696648,"(0.3748798119852354 * x0) + x0"
10,0.001367251566696645,"(x0 * 3.374879811909446) - (x0 + x0)"
11,0.000685704943091774,"(1.411693598469289 * x0) + -0.048176160508727195"
12,3.1148706909125794e-5,"x0 + (x0 / (x0 + (1.5947444045341599 / x0)))"
15,2.7933335303447004e-6,"x0 * ((x0 * (0.4685201928071059 ^ x0)) - -0.9142598967797603)"
20,2.4928323098168306e-7,"(((0.3861208028312144 ^ x0) - -1.02773085958903) ^ x0) * (0.9776592522933512 * x0)"
22,2.4927731662634706e-7,"(((0.38614504335676664 ^ x0) - -1.0277131700527193) ^ x0) * (0.4888271458542804 * (x0 + x0))"
25,2.418589421085658e-7,"(((0.3867765233655298 ^ x0) - -1.027456741742121) ^ x0) * ((x0 + 0.00023385395170679056) * 0.977132973199825)"
27,1.9395902395190338e-7,"(((0.3865116876472932 ^ x0) - -1.027520826409862) ^ x0) * (0.9774806791302467 * (x0 + (2.907235967204441e-5 / x0)))"
29,1.9395901109452635e-7,"(((0.38651170432029713 ^ x0) - -1.027520990141736) ^ x0) * ((x0 + (2.8419281488582755e-5 / x0)) - (x0 * 0.022519568730195606))"
