complexity,loss,score,equation,sympy_format,lambda_format
1,0.067981005,0.0,x0,x0,PySRFunction(X=>x0)
3,0.067981,3.677497985924741e-08,log(exp(x0)),log(exp(x0)),PySRFunction(X=>log(exp(x0)))
5,0.059085142,0.07012438298165753,x0 / cos(cos(x0)),x0/cos(cos(x0)),PySRFunction(X=>x0/cos(cos(x0)))
6,0.046035882,0.24955835251378597,sin(x0) / cos(cos(x0)),sin(x0)/cos(cos(x0)),PySRFunction(X=>sin(x0)/cos(cos(x0)))
7,0.034523282,0.2877871988770484,cos(exp(x0 - (x0 + x0))),cos(exp(x0 - (x0 + x0))),PySRFunction(X=>cos(exp(x0 - (x0 + x0))))
9,0.0064712744,0.8371304386320882,(cos(x0) - cos(x0 / x0)) + x0,x0 + cos(x0) - cos(x0/x0),PySRFunction(X=>x0 + cos(x0) - cos(x0/x0))
10,0.002051609,1.1487486964069378,(cos(sin(x0)) + x0) - sin(cos(cos(x0))),x0 - sin(cos(cos(x0))) + cos(sin(x0)),PySRFunction(X=>x0 - sin(cos(cos(x0))) + cos(sin(x0)))
12,0.00061553717,0.6019421542987677,sin(x0) / cos(cos(x0 / -0.011089008)),sin(x0)/cos(cos(x0/(-0.011089008))),PySRFunction(X=>sin(x0)/cos(cos(x0/(-0.011089008))))
16,0.00046010924,0.07275784854437174,sin(x0) + (cos(x0 / 0.01023142) - cos(x0 / x0)),sin(x0) + cos(x0/0.01023142) - cos(x0/x0),PySRFunction(X=>sin(x0) + cos(x0/0.01023142) - cos(x0/x0))
17,0.00012528748,1.3008530028323841,sin(0.21069793 ^ x0) + sin(-0.08460137 + x0),sin(0.21069793**x0) + sin(x0 - 0.08460137),PySRFunction(X=>sin(0.21069793**x0) + sin(x0 - 0.08460137))
20,8.191317e-05,0.1416503843087248,(sin(x0) + sin(0.21069793 ^ x0)) + (-0.087646306 * cos(x0)),sin(0.21069793**x0) + sin(x0) - 0.087646306*cos(x0),PySRFunction(X=>sin(0.21069793**x0) + sin(x0) - 0.087646306*cos(x0))
22,5.3386768e-05,0.21404842939652777,(-0.05574477 / sin(sin(x0))) + (sin(x0 / 0.054389734) / cos(sin(x0))),sin(x0/0.054389734)/cos(sin(x0)) - 0.05574477/sin(sin(x0)),PySRFunction(X=>sin(x0/0.054389734)/cos(sin(x0)) - 0.05574477/sin(sin(x0)))
24,3.9034905e-05,0.15655333957146944,(sin(x0 + 0.3443593) + -0.062347088) / cos(cos(x0 / 0.19397141)),(sin(x0 + 0.3443593) - 0.062347088)/cos(cos(x0/0.19397141)),PySRFunction(X=>(sin(x0 + 0.3443593) - 0.062347088)/cos(cos(x0/0.19397141)))
