Model,MSE_Train,NMSE_Train
Model_1,0.005736385445680815,0.06798100233102138
Model_2,0.005736385445680815,0.06798100233102138
Model_3,0.004985733839292474,0.05908514812336983
Model_4,0.0038846083913683044,0.046035883503531196
Model_5,0.0029131487223475745,0.03452326764995103
Model_6,0.0005460599516529909,0.006471270662983431
Model_7,0.00017311921993177413,0.0020516086663227655
Model_8,5.194274851966116e-05,0.0006155653488824541
Model_9,3.8821426877111635e-05,0.0004600666283702422
Model_10,1.0571932750409819e-05,0.00012528631343804587
Model_11,6.9120738788976285e-06,8.191390117052419e-05
Model_12,4.503507918925429e-06,5.3370364532383234e-05
Model_13,3.2938868174232495e-06,3.9035334974216444e-05
