Model,MSE_Train,NMSE_Train
Model_1,0.5415624095962152,0.008206305191754826
Model_2,0.5404513685371155,0.00818946956607257
Model_3,0.2959127879521227,0.004483971939427461
Model_4,0.2959127879521227,0.004483971939427461
Model_5,0.26004041698066566,0.003940397239767065
Model_6,0.03737724045943681,0.0005663780147969274
Model_7,0.037377240314752286,0.0005663780126045203
Model_8,0.004611116798726195,6.987233798850268e-05
Model_9,0.0004634392683699443,7.022503790325685e-06
Model_10,0.0004634394598280902,7.022506691494505e-06
Model_11,0.00012094993865630261,1.8327566536194475e-06
Model_12,0.00011554424965407601,1.7508441483607108e-06
Model_13,7.534917183032522e-05,1.1417673919551633e-06
Model_14,5.889463179241902e-05,8.924314429521934e-07
Model_15,2.0398740420859353e-05,3.091024902296451e-07
