complexity,loss,score,equation,sympy_format,lambda_format
1,3.3086329,0.0,x0,x0,PySRFunction(X=>x0)
2,0.2151855,2.7327899150709514,log(x0),log(x0),PySRFunction(X=>log(x0))
3,0.17271216,0.2198740530439628,cos(sin(x0)),cos(sin(x0)),PySRFunction(X=>cos(sin(x0)))
4,0.10933441,0.45721522656290864,log(x0) ^ x1,log(x0)**x1,PySRFunction(X=>log(x0)**x1)
5,0.063700676,0.5402159924618167,cos(exp(sin(exp(x0)))),cos(exp(sin(exp(x0)))),PySRFunction(X=>cos(exp(sin(exp(x0)))))
6,0.03647429,0.5575875459345614,sin(x1) - sin(exp(x0)),sin(x1) - sin(exp(x0)),PySRFunction(X=>sin(x1) - sin(exp(x0)))
7,0.016912675,0.7685442880125711,sin(log(x0) - sin(exp(x0))),sin(log(x0) - sin(exp(x0))),PySRFunction(X=>sin(log(x0) - sin(exp(x0))))
8,0.0066623185,0.9315957937249479,log(x0) - sin(x1 / cos(x0)),log(x0) - sin(x1/cos(x0)),PySRFunction(X=>log(x0) - sin(x1/cos(x0)))
9,0.0047203214,0.34459065659506094,cos(sin(x1)) - sin(x1 / cos(x0)),-sin(x1/cos(x0)) + cos(sin(x1)),PySRFunction(X=>-sin(x1/cos(x0)) + cos(sin(x1)))
10,0.0033948356,0.329621554814559,cos(sin(sin(x0))) - sin(x1 / cos(x0)),-sin(x1/cos(x0)) + cos(sin(sin(x0))),PySRFunction(X=>-sin(x1/cos(x0)) + cos(sin(sin(x0))))
15,0.0005683587,0.35745157623651846,cos(sin(x1 / -0.09151776)) - sin(x0 / cos(x0)),-sin(x0/cos(x0)) + cos(sin(x1/(-0.09151776))),PySRFunction(X=>-sin(x0/cos(x0)) + cos(sin(x1/(-0.09151776))))
20,0.0004978983,0.026471378836494273,(x0 - 1.9097946) - (sin(-13.335305 * x1) / exp(sin(x0))),x0 - 1*1.9097946 - sin(-13.335305*x1)/exp(sin(x0)),PySRFunction(X=>x0 - 1*1.9097946 - sin(-13.335305*x1)/exp(sin(x0)))
21,0.00020985461,0.8639808816913412,0.44621697 - (sin(x1 * -22.553083) / exp(0.41927397)),0.44621697 - sin(x1*(-22.553083))/exp(0.41927397),PySRFunction(X=>0.44621697 - sin(x1*(-22.553083))/exp(0.41927397))
23,0.00014994366,0.16807766703491486,(sin(log(x1)) ^ x0) * (sin(x0 * 0.51844054) - cos(x1 / -0.17226076)),(sin(0.51844054*x0) - cos(5.80515260701276*x1))*sin(log(x1))**x0,PySRFunction(X=>(sin(0.51844054*x0) - cos(5.80515260701276*x1))*sin(log(x1))**x0)
25,3.1342167e-06,1.9339401685673399,(sin(x0 / -0.27575186) * sin(x1 / -0.4452491)) - (x0 * -0.423484),-(-0.423484)*x0 + sin(x0/(-0.27575186))*sin(x1/(-0.4452491)),PySRFunction(X=>-(-0.423484)*x0 + sin(x0/(-0.27575186))*sin(x1/(-0.4452491)))
