gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals,Model_22_Y_pred,Model_22_Residuals,Model_23_Y_pred,Model_23_Residuals,Model_24_Y_pred,Model_24_Residuals,Model_25_Y_pred,Model_25_Residuals,Model_26_Y_pred,Model_26_Residuals,Model_27_Y_pred,Model_27_Residuals,Model_28_Y_pred,Model_28_Residuals
-0.6008282618464345,1.599728698533232,-0.9540469197587564,0.327082539693528,-0.10004244916741219,1.494153617543623,0.1724797071279104,4.591885382058468e-06,3.0798863309438777e-06,1.1398019814040008e-06,3.7219706971058914e-07,1.0706622877432063e-06,4.413367633713837e-07,2.2680255005903857e-06,7.560264494757957e-07,1.6440016467977484e-06,1.320025956831585e-07,1.333359041623121e-06,1.786400094914689e-07,1.677488592436919e-06,1.6548954132232908e-07,2.4822409735002246e-06,9.702419223856347e-07,2.275153426903132e-06,7.631543757885421e-07,2.1246675186194795e-06,6.126684675048896e-07,2.2305855693200852e-06,7.185865182054953e-07,3.187950938662811e-06,1.6759518875482209e-06,3.034323249604953e-06,1.522324198490363e-06,2.0803169680069765e-06,5.683179168923866e-07,2.5245172270548823e-06,1.0125181759402923e-06,2.995182976739034e-06,1.483183925624444e-06,3.328535492194878e-06,1.8165364410802882e-06,2.8947811422810635e-06,1.3827820911664736e-06,2.902387674185226e-06,1.3903886230706362e-06,3.022789205779905e-06,1.510790154665315e-06,2.928426369524564e-06,1.4164273184099742e-06,3.110826727960889e-06,1.598827676846299e-06,3.1272592089809763e-06,1.6152601578663864e-06,2.2420318835975458e-06,7.300328324829558e-07,2.447526086474716e-06,9.355270353601261e-07,2.941875556241919e-06,1.429876505127329e-06,3.045966908873108e-06,1.533967857758518e-06,3.0234803984595346e-06,1.5114813473449447e-06
2.004693151251396,-1.162657795392409,1.3635529513757583,-1.5786004534791593,1.6079020040035046,0.6364100896323959,-0.5281525860834133,-1.369118237252861e-06,1.369210230892705e-06,1.1398019814040008e-06,1.139709987764157e-06,1.0706622877432063e-06,1.0705702941033624e-06,3.4152448014791504e-07,3.4143248650807114e-07,1.1101051230162205e-06,1.1100131293763766e-06,1.1398019814040008e-06,1.139709987764157e-06,1.1097720999665237e-06,1.1096801063266798e-06,1.1098211574329964e-06,1.1097291637931525e-06,5.876701721048521e-07,5.875781784650082e-07,1.3350645088577102e-06,1.3349725152178663e-06,8.082310351885402e-07,8.081390415486963e-07,9.370516406498367e-08,9.361317042513977e-08,3.733266579000588e-08,3.7240672150161985e-08,9.8934481093868e-07,9.89252817298836e-07,1.1050596177541407e-06,1.1049676241142968e-06,1.0985989583031586e-06,1.0985069646633147e-06,6.996046937186825e-08,6.986847573202435e-08,-9.489769229930835e-07,9.490689166329274e-07,1.1246936176286128e-07,1.1237736812301739e-07,2.772226466115962e-07,2.771306529717523e-07,-3.436375495880896e-08,3.445574859865286e-08,-8.783013853897584e-08,8.792213217881973e-08,2.705447795107181e-07,2.704527858708742e-07,-4.107704450483643e-07,4.108624386882082e-07,-1.9425346938628013e-07,1.9434546302612403e-07,-5.408955290426284e-07,5.409875226824723e-07,-5.557928323997943e-07,5.558848260396382e-07,-5.899999358054542e-07,5.900919294452981e-07
-0.6036939996112186,-0.17957386783007218,1.031855530798452,0.9239443098043234,-0.7944549904085357,-0.7430223425642649,2.6616410536730646,7.522962944110173e-07,6.1311089044071515e-06,1.1398019814040008e-06,5.743603217414168e-06,1.0706622877432063e-06,5.812742911074963e-06,2.2721292074997914e-06,4.611275991318378e-06,1.690487843098635e-06,5.1929173557195336e-06,1.8641892156990796e-06,5.01921598311909e-06,2.3332375993311396e-06,4.5501675994870295e-06,3.6661251552305495e-06,3.2172800435876196e-06,3.038444622707558e-06,3.844960576110611e-06,3.2344363361573355e-06,3.6489688626608336e-06,3.8315080861901805e-06,3.0518971126279886e-06,3.549213184462017e-06,3.334192014356152e-06,3.4923976795839487e-06,3.3910075192342204e-06,3.2728193122226007e-06,3.6105858865955684e-06,3.0086991728091185e-06,3.8747060260090505e-06,3.5813718907064852e-06,3.302033308111684e-06,4.7945943157418285e-06,2.0888108830763405e-06,3.307806770444464e-06,3.575598428373705e-06,3.2551585143807907e-06,3.6282466844373784e-06,3.5595367146919505e-06,3.3238684841262186e-06,3.4797567142550946e-06,3.4036484845630745e-06,4.080913857118722e-06,2.8024913416994473e-06,3.944260965335704e-06,2.939144233482465e-06,3.7747088416137214e-06,3.1086963572044477e-06,3.743505187629488e-06,3.139900011188681e-06,3.6095476107194326e-06,3.2738575880987365e-06,3.959471655396618e-06,2.923933543421551e-06,3.933026034454795e-06,2.9503791643633737e-06
-0.17994103866021,0.2279867966476407,1.0169568908801452,0.3826949951437342,-1.0504390923862057,-1.3263329086095523,-0.4863308546918895,1.6317788003466888e-06,1.5414389385178941e-06,1.1398019814040008e-06,1.049462119575206e-06,1.0706622877432063e-06,9.803224259144115e-07,1.5222634397987578e-06,1.4319235779699631e-06,1.2970585659549104e-06,1.2067187041261157e-06,1.7707068053062541e-06,1.6803669434774594e-06,1.4555571030785636e-06,1.3652172412497689e-06,1.5765649218126652e-06,1.4862250599838705e-06,1.5250782369205891e-06,1.4347383750917944e-06,1.9004951184677618e-06,1.810155256638967e-06,2.660182088932777e-07,1.75678347064483e-07,2.53755204433618e-07,1.634153426048233e-07,1.6092550233104969e-07,7.058564050225497e-08,1.232641294269143e-06,1.1423014324403482e-06,1.1928592107200342e-06,1.1025193488912395e-06,1.1892821735309213e-06,1.0989423117021266e-06,3.448180188267662e-07,2.544781569979715e-07,-5.360967161638047e-07,6.264365779925994e-07,4.5141139435233285e-07,3.6107153252353814e-07,8.386654174475734e-09,8.195320765431898e-08,1.6356073663740213e-07,7.322087480860741e-08,2.0121761077048627e-07,1.1087774894169156e-07,3.175845533544455e-08,5.858140649335016e-08,7.738087243106036e-07,6.834688624818089e-07,6.72283473093782e-07,5.819436112649873e-07,6.246633401561008e-07,5.343234783273061e-07,6.449474995937698e-07,5.546076377649751e-07,6.363784198611227e-07,5.46038558032328e-07
-0.1411052784408602,-0.5938604542350326,-0.5230931574397305,-0.2076157525083511,0.13742386372944887,-0.1801030786801661,-0.5279024714849965,-1.417001997155506e-07,1.4233192015672508e-07,1.1398019814040008e-06,1.1391702609628263e-06,1.0706622877432063e-06,1.0700305673020318e-06,1.4414291936038909e-06,1.4407974731627164e-06,1.2408854602373046e-06,1.24025373979613e-06,1.230522670737155e-06,1.2298909502959805e-06,1.2358836152876001e-06,1.2352518948464257e-06,1.3033936412086625e-06,1.302761920767488e-06,1.3049099558814136e-06,1.3042782354402391e-06,1.2501175166985668e-06,1.2494857962573923e-06,6.59675777450106e-07,6.590440570089315e-07,2.3838389843513782e-07,2.3775217799396334e-07,1.4893704262897964e-07,1.4830532218780516e-07,1.1424375935768006e-06,1.1418058731356261e-06,1.156511083853167e-06,1.1558793634119926e-06,1.1583698430873856e-06,1.1577381226462111e-06,2.2741984702053296e-07,2.2678812657935848e-07,-6.427910685259649e-07,6.434227889671394e-07,3.4520201345591113e-07,3.4457029301473665e-07,-4.6771272863465065e-08,4.740299330463955e-08,1.0514064180779838e-07,1.045089213666239e-07,1.0226748834967391e-07,1.0163576790849943e-07,-4.542805253259349e-08,4.605977297376797e-08,1.3025448870963438e-07,1.296227682684599e-07,2.239922062406249e-07,2.2336048579945042e-07,-1.0396066278843098e-09,1.671327069058792e-09,-5.586637676778388e-09,6.21835811795287e-09,-2.907806568441259e-08,2.970978612558707e-08
-0.5178505540767642,0.5453862086623866,-1.1210410044957366,1.299114991927924,0.721359337622903,0.07264815832400505,-0.5260565928708771,2.3167007140425634e-06,2.312085738859965e-06,1.1398019814040008e-06,1.1351870062214024e-06,1.0706622877432063e-06,1.0660473125606078e-06,2.143239937424253e-06,2.1386249622416546e-06,1.2971293615200712e-06,1.2925143863374727e-06,1.1403959633624424e-06,1.135780988179844e-06,1.276116394819403e-06,1.2715014196368046e-06,1.352688756016034e-06,1.3480737808334356e-06,1.6098489878008076e-06,1.6052340126182091e-06,1.3952173334959847e-06,1.3906023583133863e-06,1.2938283705207933e-06,1.289213395338195e-06,8.428849575833243e-07,8.382699824007259e-07,6.404069350749927e-07,6.357919598923943e-07,9.429216180154213e-07,9.383066428328228e-07,9.151484627560872e-07,9.105334875734888e-07,1.054801304178012e-06,1.0501863289954135e-06,5.89376679996713e-07,5.847617048141146e-07,-4.936542283245229e-07,4.982692035071213e-07,1.3311883975797367e-07,1.2850386457537525e-07,-6.229990385220894e-08,6.691487903480736e-08,6.686802451064694e-08,6.225304932804852e-08,2.3761558723703493e-07,2.330006120544365e-07,-2.8803342131760733e-08,3.341831731435915e-08,-6.936173954227488e-08,7.39767147248733e-08,1.0200904372101066e-07,9.739406853841224e-08,2.1825421528634058e-07,2.1363924010374216e-07,2.6751339638952713e-07,2.628984212069287e-07,2.47602884375928e-07,2.4298790919332957e-07
-0.3484852217713267,-1.1176622914517604,0.651414199393534,-0.5931420893810784,-0.9539671077679992,0.17682424582141007,-0.527263684264846,-1.2720216280590555e-06,1.2740317989595193e-06,1.1398019814040008e-06,1.137791810503537e-06,1.0706622877432063e-06,1.0686521168427425e-06,1.8531133958743407e-06,1.851103224973877e-06,1.4500481561016017e-06,1.448037985201138e-06,1.8316870751472872e-06,1.8296769042468234e-06,1.8009151674021594e-06,1.7989049965016957e-06,2.1612286100796647e-06,2.159218439179201e-06,1.999504046592598e-06,1.997493875692134e-06,1.4772140015568552e-06,1.4752038306563915e-06,1.006384307339026e-06,1.0043741364385622e-06,3.69871345598909e-07,3.6786117469844525e-07,2.523167119842497e-07,2.5030654108378593e-07,1.3428722036848183e-06,1.3408620327843545e-06,1.3284736961250995e-06,1.3264635252246357e-06,1.3129618040772084e-06,1.3109516331767447e-06,5.023488622285015e-07,5.003386913280377e-07,-8.787481896318294e-08,8.98849898636467e-08,8.641836622722628e-07,8.62173491371799e-07,2.4969414075596117e-07,2.476839698554974e-07,4.058087958430116e-07,4.037986249425478e-07,3.799565221529805e-07,3.7794635125251674e-07,2.718429865199953e-07,2.698328156195315e-07,2.578135702491432e-07,2.558033993486794e-07,4.0487658892074686e-07,4.028664180202831e-07,4.7511983076678425e-08,4.5501812176214656e-08,4.131391071648758e-08,3.930373981602381e-08,1.1511837491923564e-08,9.501666591459795e-09
-0.5957265207400624,1.2600473892563546,-0.27389030111348056,-0.25128735527600216,-1.0770739258370716,-1.3944362284526843,2.97115449266348,3.858880960532223e-06,3.692428868613547e-06,1.1398019814040008e-06,6.411507847741769e-06,1.0706622877432063e-06,6.480647541402564e-06,2.260685997514221e-06,5.290623831631549e-06,1.657565102543759e-06,5.893744726602011e-06,2.144822239255201e-06,5.406487589890569e-06,2.8221316864176766e-06,4.7291781427280935e-06,3.878113284052296e-06,3.673196545093474e-06,3.345339957512215e-06,4.205969871633555e-06,5.4361029603369e-06,2.1152068688088703e-06,3.7894998455671822e-06,3.761809983578588e-06,2.701164193869015e-06,4.850145635276755e-06,2.460611447381006e-06,5.090698381764764e-06,3.7236210666646225e-06,3.827688762481147e-06,3.8490532987602476e-06,3.7022565303855226e-06,3.885611727950312e-06,3.665698101195458e-06,3.9791107553572665e-06,3.5721990737885036e-06,4.3484738621252e-06,3.20283596702057e-06,4.649015291013467e-06,2.9022945381323028e-06,4.187715840431206e-06,3.363593988714564e-06,4.133599733345409e-06,3.417710095800361e-06,4.132476670970189e-06,3.418833158175581e-06,4.371621904823354e-06,3.1796879243224164e-06,4.834602784718746e-06,2.7167070444270244e-06,4.628230959606454e-06,2.9230788695393164e-06,4.875440941051113e-06,2.6758688880946575e-06,4.9721969216531765e-06,2.5791129074925936e-06,4.975405046462829e-06,2.5759047826829414e-06
-0.6057316533675686,-0.553271207212965,-0.15823726170936395,-0.6128667587764959,0.9419228560071997,0.3439267698334081,2.1433244660081785,-5.4111931768357155e-08,5.819032421146497e-06,1.1398019814040008e-06,4.625118507974139e-06,1.0706622877432063e-06,4.694258201634934e-06,2.2750387907032217e-06,3.489881698674918e-06,1.2482087063084828e-06,4.516711783069657e-06,1.1398047397504892e-06,4.625115749627651e-06,1.2361260076877284e-06,4.528794481690412e-06,1.2727902638755217e-06,4.492130225502618e-06,1.6071014289740664e-06,4.157819060404073e-06,1.1651201031704123e-06,4.599800386207728e-06,1.3119996795370313e-06,4.4529208098411085e-06,3.861404965115592e-06,1.9035155242625477e-06,3.912785938452407e-06,1.852134550925733e-06,1.5527889973229368e-06,4.212131492055203e-06,2.9539767175892433e-06,2.8109437717888965e-06,3.729256085552412e-06,2.035664403825728e-06,2.252710487821338e-06,3.512210001556802e-06,3.2339314129609505e-06,2.5309890764171893e-06,3.09313564559374e-06,2.6717848437843997e-06,3.600148279329575e-06,2.164772210048565e-06,3.5179552954479087e-06,2.246965193930231e-06,3.0598346759649272e-06,2.7050858134132126e-06,3.2372798237809505e-06,2.5276406655971893e-06,3.2201171609572454e-06,2.5448033284208945e-06,3.404944063318873e-06,2.359976426059267e-06,3.219632272201322e-06,2.5452882171768176e-06,2.9527038034599923e-06,2.8122166859181475e-06,2.9341392470263416e-06,2.830781242351798e-06
-0.5969048625697687,-0.8153910227981717,-1.362948303651566,1.2142390782349834,1.3516711613109011,0.892474441891245,-0.5119212740029511,-6.19745007673012e-07,6.548628422915049e-07,1.1398019814040008e-06,1.104684146785508e-06,1.0706622877432063e-06,1.0355444531247134e-06,2.26238504566567e-06,2.227267211047177e-06,1.1676232626995016e-06,1.1325054280810087e-06,1.1398019814040008e-06,1.104684146785508e-06,1.1663839679980144e-06,1.1312661333795215e-06,1.1696260764737901e-06,1.1345082418552973e-06,1.4535852733110218e-06,1.418467438692529e-06,1.0651478625348104e-06,1.0300300279163176e-06,1.224839130254643e-06,1.1897212956361502e-06,2.7996350725818723e-06,2.7645172379633794e-06,2.5728879356653507e-06,2.537770101046858e-06,-5.885958862012418e-07,6.237137208197346e-07,-4.2326878219000165e-07,4.583866168084945e-07,4.1444161852571035e-07,3.793237839072175e-07,1.1360671813146154e-06,1.1009493466961226e-06,-2.946993029056126e-07,3.2981713752410546e-07,-4.813001984329597e-07,5.164180330514525e-07,-4.619212258012491e-08,8.130995719861777e-08,-1.9492196460311655e-07,2.3003979922160941e-07,2.1571765274049588e-07,1.8059981812200302e-07,-6.816934331287735e-08,1.0328717793137022e-07,-8.035511849707156e-07,8.386690195892085e-07,-4.2683081001107076e-07,4.619486446295636e-07,-6.602084162940507e-07,6.953262509125436e-07,-5.702903591864264e-07,6.054081938049192e-07,-6.151341663413813e-07,6.502520009598741e-07
1.08155837705884,-0.32562469282897927,1.2888373883667423,1.2563555402433215,0.28644771399688274,1.1286248835485737,-0.5281927810060577,4.371305859425173e-07,4.3712532965093677e-07,1.1398019814040008e-06,1.1397967251124203e-06,1.0706622877432063e-06,1.0706570314516257e-06,-1.0980836088585843e-07,1.0981361717743894e-07,4.731570262373067e-07,4.731517699457262e-07,1.206440040435524e-06,1.2064347841439435e-06,4.686785941052767e-07,4.686733378136962e-07,4.80001481903018e-07,4.799962256114375e-07,4.219499132382053e-07,4.219446569466248e-07,9.094776150343963e-07,9.094723587428157e-07,1.997533656481493e-07,1.9974810935656878e-07,1.1144504799541251e-07,1.11439791703832e-07,5.089826529994513e-08,5.089300900836462e-08,1.1276254625440953e-06,1.1276202062525148e-06,1.090593098136487e-06,1.0905878418449065e-06,1.0894116298266466e-06,1.089406373535066e-06,1.0493140195839568e-07,1.0492614566681517e-07,-9.633709377842918e-07,9.633761940758723e-07,8.388258001710506e-08,8.387732372552455e-08,4.5008976979773964e-08,4.500372068819345e-08,-4.698326669410687e-08,4.698852298568738e-08,1.364423113415414e-08,1.3638974842573629e-08,4.5369291782948034e-08,4.536403549136752e-08,-6.082635440339746e-07,6.082688003255551e-07,-3.7414886049909293e-07,3.7415411679067344e-07,-4.541682123198779e-07,4.541734686114584e-07,-4.59066277945312e-07,4.590715342368925e-07,-4.909546981965712e-07,4.909599544881517e-07
-0.6075974799867592,-0.7370467479380441,-0.5926575523115382,0.8333477617875177,-0.5264212806934074,-0.2976661651231727,1.453809617911717,-4.506844844549626e-07,4.727688451612172e-06,1.1398019814040008e-06,3.137201985753209e-06,1.0706622877432063e-06,3.2063416794140037e-06,2.2776969624531017e-06,1.999307004704108e-06,1.7021150376598823e-06,2.5748889294973274e-06,1.628366883736697e-06,2.6486370834205128e-06,2.022474573287253e-06,2.2545293938699566e-06,3.2999636384776857e-06,9.77040328679524e-07,2.736583456375023e-06,1.5404205107821868e-06,2.0944657144960623e-06,2.1825382526611475e-06,3.339316199598838e-06,9.376877675583719e-07,4.200655435393531e-06,7.634853176367854e-08,4.397881075543509e-06,1.2087710838629906e-07,3.259815802647144e-06,1.017188164510066e-06,3.3899124176020867e-06,8.87091549555123e-07,4.363219226988197e-06,8.621525983098728e-08,5.17997520038661e-06,9.029712332294e-07,3.4828332568780067e-06,7.94170710279203e-07,3.284884695656007e-06,9.921192715012029e-07,3.997875536413107e-06,2.791284307441028e-07,3.943357556363279e-06,3.3364641079393084e-07,4.5754150439358485e-06,2.9841107677863876e-07,4.337073023375708e-06,6.006905621849813e-08,3.961132589298285e-06,3.158713778589249e-07,4.031295110281033e-06,2.457088568761768e-07,3.759920635237305e-06,5.170833319199048e-07,4.1115583282254245e-06,1.6544563893178526e-07,4.076334057817925e-06,2.006699093392846e-07
-0.580780008591364,-0.6140761887558094,-0.7521693078753395,0.7766494777996343,-1.6826846605726242,-1.4917654344284776,0.7381182905371892,-1.853240977147531e-07,2.917924846071643e-06,1.1398019814040008e-06,1.5927987669528894e-06,1.0706622877432063e-06,1.661938460613684e-06,2.2389334373452184e-06,4.936673110116718e-07,1.573918696607878e-06,1.1586820517490122e-06,2.859489542413299e-06,1.268887940564088e-07,6.660809501964439e-06,3.928208753607549e-06,4.003669012212162e-06,1.2710682638552722e-06,3.9682646509850935e-06,1.2356639026282033e-06,4.5874317667616585e-06,1.8548310184047683e-06,2.9888163905390073e-06,2.5621564218211713e-07,1.8741817881079213e-06,8.584189602489689e-07,1.585578530143014e-06,1.1470222182138761e-06,2.847329470268497e-06,1.1472872191160676e-07,2.4378194139642824e-06,2.947813343926078e-07,2.483357287548268e-06,2.492434608086223e-07,3.245354334077368e-06,5.127535857204778e-07,2.7060082220622522e-06,2.6592526294637955e-08,3.1480087654825992e-06,4.1540801712570905e-07,2.442304547514016e-06,2.902962008428742e-07,2.40431265128585e-06,3.2828809707104003e-07,2.7208996720516133e-06,1.1701076305276939e-08,2.7682021982848993e-06,3.5601449928009075e-08,3.1227875712857177e-06,3.9018682292882747e-07,2.9615607336225666e-06,2.289599852656764e-07,2.663379581810935e-06,6.922116654595511e-08,2.877599831739277e-06,1.4499908338238672e-07,2.8599335635117716e-06,1.2733281515488141e-07
-0.6076731052445711,2.2948432695014134,-0.4345291984158539,0.5150635386705921,0.9960729595895285,1.5933069734577354,-0.49123219246767147,6.091885647223719e-06,6.012122470549283e-06,1.1398019814040008e-06,1.0600388047295645e-06,1.0706622877432063e-06,9.9089911106877e-07,2.2778045807855863e-06,2.19804140411115e-06,1.2334829868955906e-06,1.1537198102211543e-06,1.139802344060198e-06,1.0600391673857616e-06,1.2238658687680517e-06,1.1441026920936154e-06,1.2520872684309899e-06,1.1723240917565535e-06,1.5861358480546431e-06,1.5063726713802068e-06,1.1447513914501648e-06,1.0649882147757284e-06,1.298418707998318e-06,1.2186555313238817e-06,4.215687651617439e-06,4.135924474943003e-06,4.4201001288341105e-06,4.340336952159674e-06,-5.678262849364777e-07,6.47589461610914e-07,4.0088309873899224e-07,3.211199220645559e-07,1.8090292885860027e-06,1.7292661119115664e-06,2.3559299827055732e-06,2.276166806031137e-06,1.5856257347960014e-06,1.505862558121565e-06,1.1958081990550174e-06,1.116045022380581e-06,1.928267155472147e-06,1.8485039787977106e-06,1.7022386496432325e-06,1.6224754729687961e-06,1.9255667228388544e-06,1.8458035461644181e-06,1.7987754019531616e-06,1.7190122252787253e-06,8.718180693457288e-07,7.920548926712925e-07,1.1983894542717177e-06,1.1186262775972814e-06,1.897802995519344e-06,1.8180398188449078e-06,1.92095372241459e-06,1.8411905457401536e-06,1.8987067980113032e-06,1.818943621336867e-06
-0.5242673305777861,-0.04083364039198502,-1.1815853545342754,-0.07470361405225474,-0.19376084955402176,-1.0997916670864079,-0.4594468749031489,1.051686332597606e-06,9.033330460816541e-07,1.1398019814040008e-06,9.914486948880488e-07,1.0706622877432063e-06,9.223090012272543e-07,2.153302157844527e-06,2.004948871328575e-06,1.5972674629164099e-06,1.4489141764004579e-06,1.3843012582285864e-06,1.2359479717126344e-06,1.6593100759411292e-06,1.5109567894251772e-06,2.3547829205509684e-06,2.2064296340350166e-06,2.1342976574494928e-06,1.985944370933541e-06,2.5783661706994947e-06,2.430012884183543e-06,1.912751525182751e-06,1.7643982386667991e-06,8.910290634340668e-07,7.426757769181148e-07,6.813952172495737e-07,5.330419307336217e-07,1.4144450777603934e-06,1.2660917912444414e-06,1.4611023508039534e-06,1.3127490642880014e-06,1.4984412910039843e-06,1.3500880044880323e-06,9.633146816941623e-07,8.149613951782103e-07,6.479831762339638e-07,4.996298897180118e-07,1.3570976871028424e-06,1.2087444005868904e-06,7.221357864125252e-07,5.737824998965732e-07,8.13679120382227e-07,6.65325833866275e-07,8.184634360337878e-07,6.701101495178358e-07,7.547109491024786e-07,6.063576625865266e-07,1.3301730499916951e-06,1.1818197634757431e-06,1.2477506764462838e-06,1.0993973899303318e-06,1.134593158414746e-06,9.86239871898794e-07,1.1477243318550945e-06,9.993710453391425e-07,1.1358686121882777e-06,9.875153256723257e-07
-0.5876518792823426,0.7274506295560947,0.054982831426803554,1.2932708337712033,-1.3511004298236242,1.7551552160117898,0.08893719314524712,2.709580810394653e-06,1.377859656421573e-06,1.1398019814040008e-06,1.919191725690792e-07,1.0706622877432063e-06,2.6105886622987373e-07,2.2489808449610008e-06,9.172596909879208e-07,1.6189329855828745e-06,2.872118316097945e-07,2.4465542855586873e-06,1.1148331315856074e-06,3.667926313047844e-06,2.3362051590747637e-06,3.964285477504e-06,2.6325643235309197e-06,3.629683116136446e-06,2.297961962163366e-06,2.029711641072913e-06,6.97990487099833e-07,3.4287732781096903e-06,2.0970521241366105e-06,2.1792393937104746e-06,8.475182397373946e-07,1.894935268505179e-06,5.63214114532099e-07,2.7404425608231986e-06,1.4087214068501186e-06,2.097091355473952e-06,7.653702015008721e-07,2.287426265713137e-06,9.557051117400572e-07,3.465429846109162e-06,2.133708692136082e-06,2.283371232521678e-06,9.516500785485981e-07,2.564928237610711e-06,1.2332070836376308e-06,2.1759697391159936e-06,8.442485851429136e-07,2.120467188273247e-06,7.887460343001672e-07,2.6347197566874494e-06,1.3029986027143694e-06,2.5613160317914377e-06,1.2295948778183577e-06,1.4082400704718772e-06,7.65189164987972e-08,1.5729932331407433e-06,2.4127207916766336e-07,1.8293647081400977e-06,4.976435541670177e-07,2.114952246692491e-06,7.832310927194108e-07,2.0780612177954714e-06,7.463400638223914e-07
-0.5992151073090715,1.941643464458254,-1.2527017073591404,-1.512764720587625,-0.6647762972339024,1.303561522472975,3.1862008223125105,5.329709419953545e-06,2.685652761090234e-06,1.1398019814040008e-06,6.875560199639778e-06,1.0706622877432063e-06,6.944699893300573e-06,2.2657094627805646e-06,5.749652718263215e-06,1.6930070838622803e-06,6.322355097181499e-06,1.7432305272815093e-06,6.27213165376227e-06,2.154544174545808e-06,5.860818006497972e-06,3.452914161850896e-06,4.562448019192883e-06,2.8566137410493736e-06,5.158748439994405e-06,3.1375339721231552e-06,4.877828208920624e-06,3.5322184928140414e-06,4.483143688229738e-06,3.015694599293596e-06,4.999667581750183e-06,2.825855029635753e-06,5.189507151408026e-06,6.659287135284317e-06,1.356075045759462e-06,5.493787697628427e-06,2.5215744834153523e-06,5.371398027037072e-06,2.6439641540067074e-06,3.898411861032131e-06,4.116950320011648e-06,5.854513609357376e-06,2.160848571686403e-06,6.20428686179309e-06,1.811075319250689e-06,5.773903198605926e-06,2.2414589824378535e-06,5.7718320696516094e-06,2.2435301113921697e-06,5.1640392999508135e-06,2.8513228810929657e-06,5.668249293417334e-06,2.347112887626445e-06,5.269394281512039e-06,2.7459678995317404e-06,5.319204414565438e-06,2.6961577664783415e-06,5.9029242081278406e-06,2.1124379729159386e-06,5.712879476285502e-06,2.302482704758277e-06,5.713662327105131e-06,2.3016998539386486e-06
3.204069746131609,0.8249870847641917,0.015230711201058688,-1.477079492200244,0.6955238410114888,1.7452243250453776,-0.5280396589036311,2.920056485608374e-06,2.919720804371273e-06,1.1398019814040008e-06,1.1394663001669e-06,1.0706622877432063e-06,1.0703266065061055e-06,8.171420546903652e-07,8.168063734532644e-07,1.1225769063342459e-07,1.119220093963238e-07,1.1517564102840578e-06,1.151420729046957e-06,-1.90911945455828e-07,1.912476266929288e-07,3.3803614761473895e-07,3.3770046637763816e-07,-3.6271105454251995e-09,3.962791782525992e-09,1.0622414133058172e-06,1.0619057320687164e-06,8.435221642643958e-07,8.43186483027295e-07,8.342116326140657e-08,8.308548202430578e-08,2.9483591837283148e-08,2.9147910600182356e-08,1.0055011648902178e-06,1.005165483653117e-06,1.1065937946783521e-06,1.1062581134412513e-06,1.098498483136922e-06,1.0981628018998213e-06,7.636430029089008e-08,7.602861905378929e-08,-9.581793309983454e-07,9.585150122354462e-07,1.0988359138218919e-07,1.0954791014508839e-07,5.597948154254184e-07,5.594591341883176e-07,-3.686381906819183e-08,3.719950030529262e-08,-8.351872134850087e-08,8.385440258560166e-08,5.550044680457383e-07,5.546687868086375e-07,-7.58005125382946e-07,7.583408066200468e-07,-5.736663874683186e-07,5.740020687054194e-07,-2.9027877190822723e-07,2.90614453145328e-07,-2.981913533308024e-07,2.985270345679032e-07,-3.256467390271158e-07,3.259824202642166e-07
