complexity,loss,score,equation,sympy_format,lambda_format
1,3880.1406,0.0,x0,x0,PySRFunction(X=>x0)
2,2767.73,0.3378439004468761,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
4,1091.2355,0.4653584745380415,exp(x0) * x0,x0*exp(x0),PySRFunction(X=>x0*exp(x0))
5,537.528,0.7080849678829344,(x0 + x0) ^ x0,(x0 + x0)**x0,PySRFunction(X=>(x0 + x0)**x0)
6,2.7212005,5.285907708437061,(x0 + x0) * exp(x0),(x0 + x0)*exp(x0),PySRFunction(X=>(x0 + x0)*exp(x0))
8,1.4288821,0.3220903764678294,x0 + (exp(x0) * (x0 + x0)),x0 + (x0 + x0)*exp(x0),PySRFunction(X=>x0 + (x0 + x0)*exp(x0))
9,0.90135616,0.4607471956598484,log(x0) + ((x0 + x0) * exp(x0)),2*x0*exp(x0) + log(x0),PySRFunction(X=>2*x0*exp(x0) + log(x0))
10,0.46806613,0.6552908842637858,((exp(x0) - cos(x0)) + exp(x0)) * x0,x0*(exp(x0) + exp(x0) - cos(x0)),PySRFunction(X=>x0*(exp(x0) + exp(x0) - cos(x0)))
11,0.4680643,3.90971159871913e-06,((x0 + x0) * exp(x0)) - (cos(x0) * x0),-x0*cos(x0) + (x0 + x0)*exp(x0),PySRFunction(X=>-x0*cos(x0) + (x0 + x0)*exp(x0))
12,0.20484614,0.8263465188830108,(exp(x0) * (x0 + x0)) + exp(cos(x0 * x0)),(x0 + x0)*exp(x0) + exp(cos(x0*x0)),PySRFunction(X=>(x0 + x0)*exp(x0) + exp(cos(x0*x0)))
15,0.17879334,0.0453428490119743,x0 + (x0 * ((x0 + x0) / (0.532951 ^ x0))),x0 + x0*(x0 + x0)/(0.532951**x0),PySRFunction(X=>x0 + x0*(x0 + x0)/(0.532951**x0))
16,0.031239202,1.7445568332524386,((exp(x0) * (x0 + x0)) + cos(x0 * x0)) + (x0 - log(x0)),2*x0*exp(x0) + x0 - log(x0) + cos(x0**2),PySRFunction(X=>2*x0*exp(x0) + x0 - log(x0) + cos(x0**2))
17,0.0026975097,2.449344766405254,(((x0 + x0) * exp(x0)) + x0) + (cos(x0 * x0) - (x0 / x0)),x0 + (x0 + x0)*exp(x0) + cos(x0*x0) - x0/x0,PySRFunction(X=>x0 + (x0 + x0)*exp(x0) + cos(x0*x0) - x0/x0)
18,0.00025117083,2.3739509878081484,(((x0 + x0) * exp(x0)) + sin(log(x0))) + (cos(x0 * x0) - cos(x0)),2*x0*exp(x0) + sin(log(x0)) - cos(x0) + cos(x0**2),PySRFunction(X=>2*x0*exp(x0) + sin(log(x0)) - cos(x0) + cos(x0**2))
24,0.00018698086,0.04918784109413929,(cos(x0 * x0) - (x0 / 1.4376079)) + ((exp(x0) * (x0 + x0)) + (x0 - cos(x0))),-x0/1.4376079 + x0 + (x0 + x0)*exp(x0) - cos(x0) + cos(x0*x0),PySRFunction(X=>-x0/1.4376079 + x0 + (x0 + x0)*exp(x0) - cos(x0) + cos(x0*x0))
