Model,MSE_Train,NMSE_Train
Model_1,29823.025201323246,3.694199907824307
Model_2,26606.696864288195,3.2957909682214797
Model_3,99.40465954015374,0.012313327760399338
Model_4,99.40465954015374,0.012313327760399338
Model_5,87.17278884135311,0.010798157005488022
Model_6,87.17278884135311,0.010798157005488022
Model_7,41.23232559655719,0.00510747827860954
Model_8,0.8457532273718479,0.00010476406982550389
Model_9,0.8061821621135313,9.986237307800905e-05
Model_10,0.7995856946852539,9.904526384106862e-05
Model_11,0.0794829718356435,9.845613758050544e-06
Model_12,0.07509619654860819,9.302220700115806e-06
Model_13,0.06565644773957761,8.132912122438109e-06
Model_14,0.02364083695115247,2.9284077351737586e-06
Model_15,0.013688890379930367,1.6956528466975257e-06
Model_16,0.013667179259609254,1.6929634743703527e-06
