complexity,loss,score,equation,sympy_format,lambda_format
1,29823.025,0.0,x0,x0,PySRFunction(X=>x0)
2,26606.7,0.11411768240641122,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
4,99.40448,2.7948605798416253,exp(x0 + x0),exp(x0 + x0),PySRFunction(X=>exp(x0 + x0))
5,99.40427,2.112583072986628e-06,exp(x0) * exp(x0),exp(x0)*exp(x0),PySRFunction(X=>exp(x0)*exp(x0))
6,87.17262,0.13130477970254437,exp(x0 + x0) + x0,x0 + exp(x0 + x0),PySRFunction(X=>x0 + exp(x0 + x0))
7,87.17238,2.7531618341573995e-06,x0 + (exp(x0) * exp(x0)),x0 + exp(x0)*exp(x0),PySRFunction(X=>x0 + exp(x0)*exp(x0))
8,41.23224,0.7486670630071328,(x0 + x0) * (exp(x0) * x0),x0*(x0 + x0)*exp(x0),PySRFunction(X=>x0*(x0 + x0)*exp(x0))
10,0.84573257,1.9433862775377562,(sin(x0) + 7.012215) ^ x0,(sin(x0) + 7.012215)**x0,PySRFunction(X=>(sin(x0) + 7.012215)**x0)
13,0.8061745,0.015967659402383847,((sin(x0) + 7.0017056) ^ x0) - cos(x0),(sin(x0) + 7.0017056)**x0 - cos(x0),PySRFunction(X=>(sin(x0) + 7.0017056)**x0 - cos(x0))
14,0.799569,0.008227387824311032,((sin(x0) + 7.017718) ^ x0) - exp(cos(x0)),(sin(x0) + 7.017718)**x0 - exp(cos(x0)),PySRFunction(X=>(sin(x0) + 7.017718)**x0 - exp(cos(x0)))
15,0.079475,2.308630325693134,((7.0121474 + sin(x0)) ^ x0) + cos(x0 * x0),(sin(x0) + 7.0121474)**x0 + cos(x0*x0),PySRFunction(X=>(sin(x0) + 7.0121474)**x0 + cos(x0*x0))
16,0.07509386,0.05670370902557479,((exp(1.9475363) + sin(x0)) ^ x0) + cos(x0 * x0),(sin(x0) + exp(1.9475363))**x0 + cos(x0*x0),PySRFunction(X=>(sin(x0) + exp(1.9475363))**x0 + cos(x0*x0))
19,0.0656493,0.04480395322801817,((sin(x0) + 7.0121922) ^ x0) + sin(x0 / 0.17552888),(sin(x0) + 7.0121922)**x0 + sin(x0/0.17552888),PySRFunction(X=>(sin(x0) + 7.0121922)**x0 + sin(x0/0.17552888))
21,0.023637615,0.510743819481891,((sin(x0) + 7.012215) ^ x0) - (cos(x0 * x0) * -1.2734041),(sin(x0) + 7.012215)**x0 - (-1.2734041)*cos(x0*x0),PySRFunction(X=>(sin(x0) + 7.012215)**x0 - (-1.2734041)*cos(x0*x0))
24,0.013691028,0.18203285711159498,(((x0 * x0) * (x0 * x0)) + ((x0 * x0) + 0.6973545)) * (x0 + exp(x0 - x0)),(x0 + exp(-x0 + x0))*(x0*x0*x0*x0 + x0*x0 + 0.6973545),PySRFunction(X=>(x0 + exp(-x0 + x0))*(x0*x0*x0*x0 + x0*x0 + 0.6973545))
25,0.013670939,0.0014683888486233818,(((x0 * x0) * (x0 * x0)) + ((x0 * x0) + cos(0.7994425))) * (x0 + exp(x0 - x0)),(x0 + exp(-x0 + x0))*(x0*x0*x0*x0 + x0*x0 + cos(0.7994425)),PySRFunction(X=>(x0 + exp(-x0 + x0))*(x0*x0*x0*x0 + x0*x0 + cos(0.7994425)))
