Model,MSE_Train,NMSE_Train
Model_1,9.971415262386031,557.479809782602
Model_2,0.0982441416313602,5.4926130291158035
Model_3,0.0903429954057629,5.050877389890554
Model_4,0.002142862315470003,0.11980270047771237
Model_5,0.0016760985269682412,0.0937069677075676
Model_6,0.0009612943926763677,0.05374384689361226
Model_7,0.0006754780224710946,0.03776448473668388
Model_8,0.000332721609187037,0.018601730498561776
Model_9,0.00013948647836958507,0.007798381010371655
Model_10,7.227665552599997e-05,0.004040828218873674
Model_11,5.6603449759914065e-05,0.0031645738919557536
Model_12,4.8090299165518396e-05,0.002688622439816681
Model_13,3.1250596225454994e-05,0.0017471518316037708
Model_14,3.125051280109979e-05,0.0017471471675322779
Model_15,5.918079697260147e-06,0.0003308667683665806
Model_16,3.6577833635441664e-06,0.00020449859123073248
