complexity,loss,score,equation,sympy_format,lambda_format
1,2060.179,0.0,x4,x4,PySRFunction(X=>x4)
2,1344.9308,0.42645031031428837,exp(x4),exp(x4),PySRFunction(X=>exp(x4))
4,511.21918,0.4836497094884634,x2 * exp(x4),x2*exp(x4),PySRFunction(X=>x2*exp(x4))
5,58.02278,2.1759627298636675,(x4 + x4) ^ x2,(x4 + x4)**x2,PySRFunction(X=>(x4 + x4)**x2)
6,7.0751224,2.104250948324623,(x4 + x4) * exp(x2),(x4 + x4)*exp(x2),PySRFunction(X=>(x4 + x4)*exp(x2))
8,1.6150799,0.7386001572989804,x1 * ((x2 * exp(x4)) - x4),x1*(x2*exp(x4) - x4),PySRFunction(X=>x1*(x2*exp(x4) - x4))
9,1.2657892,0.243688627965958,(x4 + x4) * (exp(x2) - cos(x2)),(x4 + x4)*(exp(x2) - cos(x2)),PySRFunction(X=>(x4 + x4)*(exp(x2) - cos(x2)))
10,0.8108914,0.4453169437570158,(exp(x4) * (x1 * x2)) - (x0 ^ x1),-x0**x1 + x1*x2*exp(x4),PySRFunction(X=>-x0**x1 + x1*x2*exp(x4))
11,0.59572536,0.3083543809014106,x1 * ((x2 * exp(x4)) + (cos(x0) - x0)),x1*(-x0 + x2*exp(x4) + cos(x0)),PySRFunction(X=>x1*(-x0 + x2*exp(x4) + cos(x0)))
12,0.17613775,1.218513396126903,(((x2 * x4) * x0) * (x3 * x1)) + cos(x3),x0*x1*x2*x3*x4 + cos(x3),PySRFunction(X=>x0*x1*x2*x3*x4 + cos(x3))
13,0.044950247,1.3657101034689276,((x1 * (x2 * x4)) * (x3 * x0)) - (x0 - x0),x0*x1*x2*x3*x4 - (-x0 + x0),PySRFunction(X=>x0*x1*x2*x3*x4 - (-x0 + x0))
14,0.021411926,0.7416081993777851,(((x4 * x0) * x2) * (x3 * x1)) - log(x4 / x0),x0*x1*x2*x3*x4 - log(x4/x0),PySRFunction(X=>x0*x1*x2*x3*x4 - log(x4/x0))
15,0.009506721,0.8119490343700142,((x1 * x3) * ((x2 * x4) * x0)) - (sin(x1) / exp(x1)),x0*x1*x2*x3*x4 - sin(x1)/exp(x1),PySRFunction(X=>x0*x1*x2*x3*x4 - sin(x1)/exp(x1))
16,0.002308105,1.4155721806039931,((x1 * (x4 * x2)) * (x3 * x0)) - (cos(x0 ^ x3) / x4),x0*x1*x2*x3*x4 - cos(x0**x3)/x4,PySRFunction(X=>x0*x1*x2*x3*x4 - cos(x0**x3)/x4)
20,0.0012084196,0.1617783628378918,((x1 * x3) * ((x0 * x4) * x2)) - sin((x4 / -0.3176705) * x1),x0*x1*x2*x3*x4 - sin(x1*x4/(-0.3176705)),PySRFunction(X=>x0*x1*x2*x3*x4 - sin(x1*x4/(-0.3176705)))
22,0.00031715893,0.6688328322343762,((x2 * (x4 * x0)) * (x3 * x1)) - (sin(x4 / 0.13282882) / (x2 + x1)),x0*x1*x2*x3*x4 - sin(x4/0.13282882)/(x1 + x2),PySRFunction(X=>x0*x1*x2*x3*x4 - sin(x4/0.13282882)/(x1 + x2))
25,0.00023456989,0.10054980761524841,(((x0 * x4) * x2) * (x3 * x1)) - (sin(x4 / 0.036034197) / ((x1 * x1) + sin(x2))),x0*x1*x2*x3*x4 - sin(x4/0.036034197)/(x1*x1 + sin(x2)),PySRFunction(X=>x0*x1*x2*x3*x4 - sin(x4/0.036034197)/(x1*x1 + sin(x2)))
