Complexity,Loss,Equation
1,11176.453,"x4"
2,9251.515,"exp(x4)"
3,9243.826,"x4 ^ x4"
4,3032.3848,"exp(x0 + x0)"
5,945.0963,"(x4 + x4) ^ x4"
6,529.60205,"(x4 * x4) * exp(x4)"
7,261.45367,"exp(x0 - (sin(x0) - x0))"
8,62.815334,"exp(x0) * ((x0 * x0) + x0)"
9,0.00019114753,"x2 * (((x0 * x2) * x4) * x2)"
15,0.00017738325,"(x0 + 0.019885512) * (((x2 * x2) * x2) * x2)"
17,6.191028e-5,"((x2 * x3) * ((x2 * x0) * x2)) - (sin(cos(x1)) / exp(sin(x4)))"
18,2.977044e-5,"sin((x1 ^ x1) * (x0 - x4)) + (((x4 * x3) * x2) * (x1 * x1))"
24,8.24183e-6,"((x4 * (x0 * x4)) * (x0 * x2)) - (0.0022020342 / (x3 - exp(0.9645566)))"
