Model,MSE_Train,NMSE_Train
Model_1,949496952982953.2,1.566763655749015
Model_2,949248883088724.2,1.566354315947405
Model_3,928130294079122.8,1.531506560389059
Model_4,757632272421068.2,1.2501680022486368
Model_5,127067691883.9332,0.0002096742289042763
Model_6,18767601.65460189,3.096839445943249e-08
Model_7,18767601.654597085,3.096839445942456e-08
Model_8,18740076.620893754,3.092297543802153e-08
Model_9,759646.8816814184,1.2534923063022052e-09
Model_10,3187.9911662239706,5.260499971481539e-12
Model_11,24.084483009308048,3.9741773291573674e-14
Model_12,16.905738421601338,2.789613642187247e-14
