Model,MSE_Train,NMSE_Train
Model_1,18.260828435,101.56999591850786
Model_2,0.5836105567904079,3.2461463663710184
Model_3,0.07003340047462751,0.38953830740413187
Model_4,0.04091257499999996,0.22756306432412096
Model_5,0.025199217313148534,0.1401625566308043
Model_6,0.020248217571794437,0.112624209982849
Model_7,0.0056737228450272625,0.031558261897232695
Model_8,0.0016380835437012225,0.009111313839902907
Model_9,0.00026205698415983743,0.0014576078465594086
Model_10,7.68180931224506e-06,4.2727598217615383e-05
