Model,MSE_Train,NMSE_Train
Model_1,2889.857538163789,9430.992681495314
Model_2,1.4711564952176956,4.8010900040934885
Model_3,0.5570240628781538,1.8178369663712164
Model_4,0.30756046135153914,1.003717457285706
Model_5,0.29733175996302874,0.9703362934524404
Model_6,0.2889927741928019,0.943122179008559
Model_7,0.2889927741928019,0.943122179008559
Model_8,0.2875789203547948,0.9385080950882072
Model_9,0.27717358928357794,0.9045505037934005
Model_10,0.27078000858360673,0.883685180159388
Model_11,0.06897447183712498,0.22509681896611955
Model_12,0.06802276658428029,0.22199094777489745
Model_13,0.06631265203115153,0.2164100228946614
Model_14,0.06614215679314064,0.21585361507155046
Model_15,0.06603702358777064,0.21551051494383391
Model_16,0.06573816490761394,0.21453519557665499
Model_17,0.0657119864201459,0.2144497626027235
Model_18,0.06568057948169548,0.21434726668285115
Model_19,0.06527530541929513,0.21302466282919333
Model_20,0.06524944797618434,0.21294027757714556
Model_21,0.06514418040846592,0.2125967389605735
Model_22,0.0646542479799611,0.21099785421049955
Model_23,0.06446363510660583,0.2103757928839905
Model_24,0.06394436250958517,0.2086811570766785
Model_25,0.06333981620840091,0.20670823222941545
